1619715228.368870, 	 reno rto:1000 mss:524 pmtu:1500 rcvmss:88 advmss:1460 cwnd:10 segs_out:1 lastsnd:29983920 lastrcv:29983920 lastack:29983920 unacked:1 rcv_ssthresh:42340
1619715235.281882, 	 reno wscale:8,9 rto:352 rtt:148.373/1.257 mss:1448 pmtu:1500 rcvmss:536 advmss:1448 cwnd:120 ssthresh:85 bytes_acked:8088529 segs_out:6284 segs_in:2996 data_segs_out:6282 send 9.4Mbps lastrcv:6892 pacing_rate 11.2Mbps delivery_rate 9.2Mbps busy:6892ms unacked:120 retrans:0/576 reordering:6 rcv_space:14480 rcv_ssthresh:42242 notsent:3399904 minrtt:22.923
1619715235.320975, 	 reno wscale:8,9 rto:348 rtt:144.77/0.8 mss:1448 pmtu:1500 rcvmss:536 advmss:1448 cwnd:120 ssthresh:85 bytes_acked:8131969 segs_out:6314 segs_in:3011 data_segs_out:6312 send 9.6Mbps lastrcv:6928 pacing_rate 11.5Mbps delivery_rate 9.3Mbps busy:6928ms unacked:120 retrans:0/576 reordering:6 rcv_space:14480 rcv_ssthresh:42242 notsent:3421624 minrtt:22.923
1619715235.352096, 	 reno wscale:8,9 rto:348 rtt:144.781/0.794 mss:1448 pmtu:1500 rcvmss:536 advmss:1448 cwnd:120 ssthresh:85 bytes_acked:8163825 segs_out:6337 segs_in:3021 data_segs_out:6334 send 9.6Mbps lastsnd:4 lastrcv:6956 lastack:4 pacing_rate 11.5Mbps delivery_rate 9.4Mbps busy:6956ms unacked:120 retrans:0/576 reordering:6 rcv_space:14480 rcv_ssthresh:42242 notsent:3389768 minrtt:22.923
1619715235.380450, 	 reno wscale:8,9 rto:348 rtt:144.435/0.994 mss:1448 pmtu:1500 rcvmss:536 advmss:1448 cwnd:121 ssthresh:85 bytes_acked:8201473 segs_out:6364 segs_in:3034 data_segs_out:6361 send 9.7Mbps lastsnd:4 lastrcv:6988 lastack:4 pacing_rate 11.6Mbps delivery_rate 9.3Mbps busy:6988ms unacked:121 retrans:0/576 reordering:6 rcv_space:14480 rcv_ssthresh:42242 notsent:3415832 minrtt:22.923
1619715235.410963, 	 reno wscale:8,9 rto:348 rtt:146.392/1.725 mss:1448 pmtu:1500 rcvmss:536 advmss:1448 cwnd:121 ssthresh:85 bytes_acked:8236225 segs_out:6387 segs_in:3045 data_segs_out:6384 send 9.6Mbps lastrcv:7016 pacing_rate 11.5Mbps delivery_rate 9.4Mbps busy:7016ms unacked:120 retrans:0/576 reordering:6 rcv_space:14480 rcv_ssthresh:42242 notsent:3382528 minrtt:22.923
1619715235.441628, 	 reno wscale:8,9 rto:348 rtt:146.567/0.823 mss:1448 pmtu:1500 rcvmss:536 advmss:1448 cwnd:121 ssthresh:85 bytes_acked:8273873 segs_out:6414 segs_in:3058 data_segs_out:6411 send 9.6Mbps lastsnd:4 lastrcv:7052 lastack:4 pacing_rate 11.5Mbps delivery_rate 9.4Mbps busy:7052ms unacked:121 retrans:0/576 reordering:6 rcv_space:14480 rcv_ssthresh:42242 notsent:3408592 minrtt:22.923
1619715235.475215, 	 reno wscale:8,9 rto:348 rtt:147.921/0.774 mss:1448 pmtu:1500 rcvmss:536 advmss:1448 cwnd:121 ssthresh:85 bytes_acked:8311521 segs_out:6440 segs_in:3071 data_segs_out:6437 send 9.5Mbps lastrcv:7080 pacing_rate 11.4Mbps delivery_rate 9.4Mbps busy:7080ms unacked:121 retrans:0/576 reordering:6 rcv_space:14480 rcv_ssthresh:42242 notsent:3436104 minrtt:22.923
1619715235.507879, 	 reno wscale:8,9 rto:352 rtt:149.529/1.021 mss:1448 pmtu:1500 rcvmss:536 advmss:1448 cwnd:122 ssthresh:85 bytes_acked:8350617 segs_out:6468 segs_in:3083 data_segs_out:6465 send 9.5Mbps lastsnd:4 lastrcv:7116 lastack:4 pacing_rate 11.3Mbps delivery_rate 9.4Mbps busy:7116ms unacked:122 retrans:0/576 reordering:6 rcv_space:14480 rcv_ssthresh:42242 notsent:3395560 minrtt:22.923
1619715235.537677, 	 reno wscale:8,9 rto:352 rtt:148.092/0.843 mss:1448 pmtu:1500 rcvmss:536 advmss:1448 cwnd:122 ssthresh:85 bytes_acked:8391161 segs_out:6496 segs_in:3097 data_segs_out:6493 send 9.5Mbps lastrcv:7148 pacing_rate 11.5Mbps delivery_rate 9.2Mbps busy:7148ms unacked:122 retrans:0/576 reordering:6 rcv_space:14480 rcv_ssthresh:42242 notsent:3420176 minrtt:22.923
1619715235.572353, 	 reno wscale:8,9 rto:348 rtt:147.811/1.1 mss:1448 pmtu:1500 rcvmss:536 advmss:1448 cwnd:122 ssthresh:85 bytes_acked:8428809 segs_out:6522 segs_in:3109 data_segs_out:6519 send 9.6Mbps lastrcv:7180 pacing_rate 11.5Mbps delivery_rate 9.4Mbps busy:7180ms unacked:122 retrans:0/576 reordering:6 rcv_space:14480 rcv_ssthresh:42242 notsent:3382528 minrtt:22.923
1619715235.605982, 	 reno wscale:8,9 rto:352 rtt:148.797/1.516 mss:1448 pmtu:1500 rcvmss:536 advmss:1448 cwnd:122 ssthresh:85 bytes_acked:8466457 segs_out:6548 segs_in:3121 data_segs_out:6545 send 9.5Mbps lastrcv:7212 pacing_rate 11.4Mbps delivery_rate 9.4Mbps busy:7212ms unacked:122 retrans:0/576 reordering:6 rcv_space:14480 rcv_ssthresh:42242 notsent:3410040 minrtt:22.923
1619715235.634736, 	 reno wscale:8,9 rto:348 rtt:147.497/0.646 mss:1448 pmtu:1500 rcvmss:536 advmss:1448 cwnd:122 ssthresh:85 bytes_acked:8501209 segs_out:6571 segs_in:3133 data_segs_out:6568 send 9.6Mbps lastsnd:4 lastrcv:7244 lastack:4 pacing_rate 11.5Mbps delivery_rate 9.4Mbps busy:7244ms unacked:121 retrans:0/576 reordering:6 rcv_space:14480 rcv_ssthresh:42242 notsent:3376736 minrtt:22.923
1619715235.669350, 	 reno wscale:8,9 rto:352 rtt:148.064/0.946 mss:1448 pmtu:1500 rcvmss:536 advmss:1448 cwnd:123 ssthresh:85 bytes_acked:8543201 segs_out:6602 segs_in:3146 data_segs_out:6599 send 9.6Mbps lastrcv:7276 pacing_rate 11.5Mbps delivery_rate 9.4Mbps busy:7276ms unacked:123 retrans:0/576 reordering:6 rcv_space:14480 rcv_ssthresh:42242 notsent:3462168 minrtt:22.923
1619715235.699962, 	 reno wscale:8,9 rto:352 rtt:148.374/1.184 mss:1448 pmtu:1500 rcvmss:536 advmss:1448 cwnd:123 ssthresh:85 bytes_acked:8593881 segs_out:6637 segs_in:3162 data_segs_out:6634 send 9.6Mbps lastrcv:7320 pacing_rate 11.5Mbps delivery_rate 9.4Mbps busy:7320ms unacked:123 retrans:0/576 reordering:6 rcv_space:14480 rcv_ssthresh:42242 notsent:3476648 minrtt:22.923
1619715235.744887, 	 reno wscale:8,9 rto:352 rtt:148.114/1.02 mss:1448 pmtu:1500 rcvmss:536 advmss:1448 cwnd:123 ssthresh:85 bytes_acked:8634425 segs_out:6665 segs_in:3175 data_segs_out:6662 send 9.6Mbps lastrcv:7352 pacing_rate 11.5Mbps delivery_rate 9.5Mbps busy:7352ms unacked:123 retrans:0/576 reordering:6 rcv_space:14480 rcv_ssthresh:42242 notsent:3436104 minrtt:22.923
1619715235.777588, 	 reno wscale:8,9 rto:348 rtt:147.961/0.583 mss:1448 pmtu:1500 rcvmss:536 advmss:1448 cwnd:123 ssthresh:85 bytes_acked:8670625 segs_out:6689 segs_in:3187 data_segs_out:6686 send 9.6Mbps lastrcv:7384 pacing_rate 11.6Mbps delivery_rate 9.5Mbps busy:7384ms unacked:122 retrans:0/576 reordering:6 rcv_space:14480 rcv_ssthresh:42242 notsent:3466512 minrtt:22.923
1619715235.806879, 	 reno wscale:8,9 rto:348 rtt:147.869/1.145 mss:1448 pmtu:1500 rcvmss:536 advmss:1448 cwnd:124 ssthresh:85 bytes_acked:8703929 segs_out:6714 segs_in:3198 data_segs_out:6711 send 9.7Mbps lastrcv:7412 pacing_rate 11.7Mbps delivery_rate 9.5Mbps busy:7412ms unacked:124 retrans:0/576 reordering:6 rcv_space:14480 rcv_ssthresh:42242 notsent:3430312 minrtt:22.923
1619715235.835003, 	 reno wscale:8,9 rto:352 rtt:148.757/0.573 mss:1448 pmtu:1500 rcvmss:536 advmss:1448 cwnd:124 ssthresh:85 bytes_acked:8738681 segs_out:6738 segs_in:3210 data_segs_out:6735 send 9.7Mbps lastrcv:7440 pacing_rate 11.6Mbps delivery_rate 9.5Mbps busy:7440ms unacked:124 retrans:0/576 reordering:6 rcv_space:14480 rcv_ssthresh:42242 notsent:3460720 minrtt:22.923
1619715235.863903, 	 reno wscale:8,9 rto:352 rtt:149.222/1.239 mss:1448 pmtu:1500 rcvmss:536 advmss:1448 cwnd:124 ssthresh:85 bytes_acked:8771985 segs_out:6761 segs_in:3220 data_segs_out:6758 send 9.6Mbps lastrcv:7468 pacing_rate 11.6Mbps delivery_rate 9.5Mbps busy:7468ms unacked:124 retrans:0/576 reordering:6 rcv_space:14480 rcv_ssthresh:42242 notsent:3427416 minrtt:22.923
1619715235.892919, 	 reno wscale:8,9 rto:352 rtt:148.768/0.853 mss:1448 pmtu:1500 rcvmss:536 advmss:1448 cwnd:124 ssthresh:85 bytes_acked:8806737 segs_out:6785 segs_in:3232 data_segs_out:6782 send 9.7Mbps lastrcv:7496 pacing_rate 11.6Mbps delivery_rate 9.5Mbps busy:7496ms unacked:124 retrans:0/576 reordering:6 rcv_space:14480 rcv_ssthresh:42242 notsent:3457824 minrtt:22.923
1619715235.920831, 	 reno wscale:8,9 rto:352 rtt:148.958/0.539 mss:1448 pmtu:1500 rcvmss:536 advmss:1448 cwnd:124 ssthresh:85 bytes_acked:8841489 segs_out:6808 segs_in:3244 data_segs_out:6805 send 9.6Mbps lastrcv:7528 pacing_rate 11.6Mbps delivery_rate 9.6Mbps busy:7528ms unacked:123 retrans:0/576 reordering:6 rcv_space:14480 rcv_ssthresh:42242 notsent:3424520 minrtt:22.923
1619715235.949694, 	 reno wscale:8,9 rto:352 rtt:148.06/0.881 mss:1448 pmtu:1500 rcvmss:536 advmss:1448 cwnd:124 ssthresh:85 bytes_acked:8877689 segs_out:6833 segs_in:3257 data_segs_out:6830 send 9.7Mbps lastrcv:7556 pacing_rate 11.6Mbps delivery_rate 9.5Mbps busy:7556ms unacked:123 retrans:0/576 reordering:6 rcv_space:14480 rcv_ssthresh:42242 notsent:3453480 minrtt:22.923
1619715235.983624, 	 reno wscale:8,9 rto:352 rtt:151.314/1.727 mss:1448 pmtu:1500 rcvmss:536 advmss:1448 cwnd:125 ssthresh:85 bytes_acked:8918233 segs_out:6863 segs_in:3269 data_segs_out:6860 send 9.6Mbps lastrcv:7592 pacing_rate 11.5Mbps delivery_rate 9.5Mbps busy:7592ms unacked:125 retrans:0/576 reordering:6 rcv_space:14480 rcv_ssthresh:42242 notsent:3410040 minrtt:22.923
1619715236.015211, 	 reno wscale:8,9 rto:352 rtt:150.649/1.091 mss:1448 pmtu:1500 rcvmss:536 advmss:1448 cwnd:125 ssthresh:85 bytes_acked:8954433 segs_out:6888 segs_in:3281 data_segs_out:6885 send 9.6Mbps lastsnd:4 lastrcv:7624 lastack:4 pacing_rate 11.5Mbps delivery_rate 9.6Mbps busy:7624ms unacked:125 retrans:0/576 reordering:6 rcv_space:14480 rcv_ssthresh:42242 notsent:3439000 minrtt:22.923
1619715236.048976, 	 reno wscale:8,9 rto:356 rtt:152.316/0.777 mss:1448 pmtu:1500 rcvmss:536 advmss:1448 cwnd:125 ssthresh:85 bytes_acked:8993529 segs_out:6914 segs_in:3294 data_segs_out:6911 send 9.5Mbps lastrcv:7656 pacing_rate 11.4Mbps delivery_rate 9.4Mbps busy:7656ms unacked:124 retrans:0/576 reordering:6 rcv_space:14480 rcv_ssthresh:42242 notsent:3466512 minrtt:22.923
1619715236.081712, 	 reno wscale:8,9 rto:352 rtt:151.492/0.323 mss:1448 pmtu:1500 rcvmss:536 advmss:1448 cwnd:125 ssthresh:85 bytes_acked:9034073 segs_out:6943 segs_in:3308 data_segs_out:6940 send 9.6Mbps lastsnd:4 lastrcv:7692 lastack:4 pacing_rate 11.5Mbps delivery_rate 9.4Mbps busy:7692ms unacked:125 retrans:0/576 reordering:6 rcv_space:14480 rcv_ssthresh:42242 notsent:3424520 minrtt:22.923
1619715236.115555, 	 reno wscale:8,9 rto:356 rtt:152.517/0.905 mss:1448 pmtu:1500 rcvmss:536 advmss:1448 cwnd:126 ssthresh:85 bytes_acked:9073169 segs_out:6970 segs_in:3321 data_segs_out:6967 send 9.6Mbps lastrcv:7720 pacing_rate 11.5Mbps delivery_rate 9.5Mbps busy:7720ms unacked:125 retrans:0/576 reordering:6 rcv_space:14480 rcv_ssthresh:42242 notsent:3450584 minrtt:22.923
1619715236.148700, 	 reno wscale:8,9 rto:356 rtt:152.155/1.975 mss:1448 pmtu:1500 rcvmss:536 advmss:1448 cwnd:126 ssthresh:85 bytes_acked:9110817 segs_out:6996 segs_in:3332 data_segs_out:6993 send 9.6Mbps lastsnd:4 lastrcv:7756 lastack:4 pacing_rate 11.5Mbps delivery_rate 9.5Mbps busy:7756ms unacked:125 retrans:0/576 reordering:6 rcv_space:14480 rcv_ssthresh:42242 notsent:3412936 minrtt:22.923
1619715236.180273, 	 reno wscale:8,9 rto:356 rtt:152.971/1.4 mss:1448 pmtu:1500 rcvmss:536 advmss:1448 cwnd:126 ssthresh:85 bytes_acked:9149913 segs_out:7023 segs_in:3345 data_segs_out:7020 send 9.5Mbps lastrcv:7788 pacing_rate 11.4Mbps delivery_rate 9.4Mbps busy:7788ms unacked:125 retrans:0/576 reordering:6 rcv_space:14480 rcv_ssthresh:42242 notsent:3439000 minrtt:22.923
1619715236.215483, 	 reno wscale:8,9 rto:356 rtt:153.112/1.028 mss:1448 pmtu:1500 rcvmss:536 advmss:1448 cwnd:126 ssthresh:85 bytes_acked:9200593 segs_out:7058 segs_in:3361 data_segs_out:7055 send 9.5Mbps lastsnd:4 lastrcv:7832 lastack:4 pacing_rate 11.4Mbps delivery_rate 9.5Mbps busy:7832ms unacked:125 retrans:0/576 reordering:6 rcv_space:14480 rcv_ssthresh:42242 notsent:3453480 minrtt:22.923
1619715236.256124, 	 reno wscale:8,9 rto:356 rtt:152.179/0.958 mss:1448 pmtu:1500 rcvmss:536 advmss:1448 cwnd:126 ssthresh:85 bytes_acked:9244033 segs_out:7090 segs_in:3376 data_segs_out:7087 send 9.6Mbps lastrcv:7868 pacing_rate 11.5Mbps delivery_rate 9.5Mbps busy:7868ms unacked:127 retrans:0/576 reordering:6 rcv_space:14480 rcv_ssthresh:42242 notsent:3407144 minrtt:22.923
1619715236.290560, 	 reno wscale:8,9 rto:352 rtt:151.938/1.329 mss:1448 pmtu:1500 rcvmss:536 advmss:1448 cwnd:127 ssthresh:85 bytes_acked:9280233 segs_out:7116 segs_in:3387 data_segs_out:7112 send 9.7Mbps lastsnd:4 lastrcv:7900 lastack:4 pacing_rate 11.6Mbps delivery_rate 9.5Mbps busy:7900ms unacked:127 retrans:0/576 reordering:6 rcv_space:14480 rcv_ssthresh:42242 notsent:3436104 minrtt:22.923
1619715236.333129, 	 reno wscale:8,9 rto:352 rtt:151.492/0.53 mss:1448 pmtu:1500 rcvmss:536 advmss:1448 cwnd:127 ssthresh:85 bytes_acked:9348289 segs_out:7163 segs_in:3409 data_segs_out:7159 send 9.7Mbps lastsnd:4 lastrcv:7956 lastack:4 pacing_rate 11.7Mbps delivery_rate 9.5Mbps busy:7956ms unacked:127 retrans:0/576 reordering:6 rcv_space:14480 rcv_ssthresh:42242 notsent:3433208 minrtt:22.923
1619715236.379864, 	 reno wscale:8,9 rto:352 rtt:151.291/1.821 mss:1448 pmtu:1500 rcvmss:536 advmss:1448 cwnd:127 ssthresh:85 bytes_acked:9387385 segs_out:7189 segs_in:3421 data_segs_out:7185 send 9.7Mbps lastrcv:7988 pacing_rate 11.7Mbps delivery_rate 9.4Mbps busy:7988ms unacked:126 retrans:0/576 reordering:6 rcv_space:14480 rcv_ssthresh:42242 notsent:3395560 minrtt:22.923
1619715236.413613, 	 reno wscale:8,9 rto:352 rtt:151.943/0.791 mss:1448 pmtu:1500 rcvmss:536 advmss:1448 cwnd:127 ssthresh:85 bytes_acked:9425033 segs_out:7216 segs_in:3434 data_segs_out:7212 send 9.7Mbps lastrcv:8020 pacing_rate 11.6Mbps delivery_rate 9.4Mbps busy:8020ms unacked:127 retrans:0/576 reordering:6 rcv_space:14480 rcv_ssthresh:42242 notsent:3421624 minrtt:22.923
1619715236.445107, 	 reno wscale:8,9 rto:356 rtt:155.768/1.774 mss:1448 pmtu:1500 rcvmss:536 advmss:1448 cwnd:128 ssthresh:85 bytes_acked:9461233 segs_out:7242 segs_in:3446 data_segs_out:7238 send 9.5Mbps lastrcv:8052 pacing_rate 11.4Mbps delivery_rate 9.4Mbps busy:8052ms unacked:128 retrans:0/576 reordering:6 rcv_space:14480 rcv_ssthresh:42242 notsent:3449136 minrtt:22.923
1619715236.476659, 	 reno wscale:8,9 rto:356 rtt:155.685/0.623 mss:1448 pmtu:1500 rcvmss:536 advmss:1448 cwnd:128 ssthresh:85 bytes_acked:9495985 segs_out:7266 segs_in:3458 data_segs_out:7262 send 9.5Mbps lastsnd:4 lastrcv:8084 lastack:4 pacing_rate 11.4Mbps delivery_rate 9.4Mbps busy:8084ms unacked:128 retrans:0/576 reordering:6 rcv_space:14480 rcv_ssthresh:42242 notsent:3414384 minrtt:22.923
1619715236.507177, 	 reno wscale:8,9 rto:360 rtt:156.492/0.559 mss:1448 pmtu:1500 rcvmss:536 advmss:1448 cwnd:128 ssthresh:85 bytes_acked:9540873 segs_out:7296 segs_in:3473 data_segs_out:7292 send 9.5Mbps lastrcv:8116 pacing_rate 11.4Mbps delivery_rate 9.4Mbps busy:8116ms unacked:127 retrans:0/576 reordering:6 rcv_space:14480 rcv_ssthresh:42242 notsent:3436104 minrtt:22.923
1619715236.539805, 	 reno wscale:8,9 rto:356 rtt:155.947/0.612 mss:1448 pmtu:1500 rcvmss:536 advmss:1448 cwnd:128 ssthresh:85 bytes_acked:9569833 segs_out:7316 segs_in:3483 data_segs_out:7312 send 9.5Mbps lastrcv:8144 pacing_rate 11.4Mbps delivery_rate 9.4Mbps busy:8144ms unacked:127 retrans:0/576 reordering:6 rcv_space:14480 rcv_ssthresh:42242 notsent:3407144 minrtt:22.923
1619715236.565929, 	 reno wscale:8,9 rto:356 rtt:155.588/0.697 mss:1448 pmtu:1500 rcvmss:536 advmss:1448 cwnd:128 ssthresh:85 bytes_acked:9603137 segs_out:7340 segs_in:3494 data_segs_out:7336 send 9.5Mbps lastsnd:4 lastrcv:8172 lastack:4 pacing_rate 11.4Mbps delivery_rate 9.4Mbps busy:8172ms unacked:128 retrans:0/576 reordering:6 rcv_space:14480 rcv_ssthresh:42242 notsent:3437552 minrtt:22.923
1619715236.596909, 	 reno wscale:8,9 rto:356 rtt:155.053/0.86 mss:1448 pmtu:1500 rcvmss:536 advmss:1448 cwnd:129 ssthresh:85 bytes_acked:9640785 segs_out:7366 segs_in:3505 data_segs_out:7362 send 9.6Mbps lastsnd:4 lastrcv:8204 lastack:4 pacing_rate 11.6Mbps delivery_rate 9.4Mbps busy:8204ms unacked:128 retrans:0/576 reordering:6 rcv_space:14480 rcv_ssthresh:42242 notsent:3399904 minrtt:22.923
1619715236.627358, 	 reno wscale:8,9 rto:356 rtt:155.128/0.365 mss:1448 pmtu:1500 rcvmss:536 advmss:1448 cwnd:129 ssthresh:85 bytes_acked:9678433 segs_out:7393 segs_in:3519 data_segs_out:7389 send 9.6Mbps lastrcv:8232 pacing_rate 11.6Mbps delivery_rate 9.6Mbps busy:8232ms unacked:129 retrans:0/576 reordering:6 rcv_space:14480 rcv_ssthresh:42242 notsent:3425968 minrtt:22.923
1619715236.656638, 	 reno wscale:8,9 rto:356 rtt:154.719/0.724 mss:1448 pmtu:1500 rcvmss:536 advmss:1448 cwnd:129 ssthresh:85 bytes_acked:9713185 segs_out:7417 segs_in:3530 data_segs_out:7413 send 9.7Mbps lastrcv:8260 pacing_rate 11.6Mbps delivery_rate 9.4Mbps busy:8260ms unacked:129 retrans:0/576 reordering:6 rcv_space:14480 rcv_ssthresh:42242 notsent:3391216 minrtt:22.923
1619715236.684546, 	 reno wscale:8,9 rto:356 rtt:154.215/0.373 mss:1448 pmtu:1500 rcvmss:536 advmss:1448 cwnd:129 ssthresh:85 bytes_acked:9747937 segs_out:7441 segs_in:3542 data_segs_out:7437 send 9.7Mbps lastrcv:8292 pacing_rate 11.6Mbps delivery_rate 9.4Mbps busy:8292ms unacked:129 retrans:0/576 reordering:6 rcv_space:14480 rcv_ssthresh:42242 notsent:3421624 minrtt:22.923
1619715236.716198, 	 reno wscale:8,9 rto:356 rtt:154.889/0.865 mss:1448 pmtu:1500 rcvmss:536 advmss:1448 cwnd:129 ssthresh:85 bytes_acked:9788481 segs_out:7468 segs_in:3555 data_segs_out:7464 send 9.6Mbps lastrcv:8324 pacing_rate 11.6Mbps delivery_rate 9.5Mbps busy:8324ms unacked:128 retrans:0/576 reordering:6 rcv_space:14480 rcv_ssthresh:42242 notsent:3382528 minrtt:22.923
1619715236.750056, 	 reno wscale:8,9 rto:356 rtt:154.818/0.956 mss:1448 pmtu:1500 rcvmss:536 advmss:1448 cwnd:130 ssthresh:85 bytes_acked:9823233 segs_out:7494 segs_in:3567 data_segs_out:7490 send 9.7Mbps lastsnd:4 lastrcv:8356 lastack:4 pacing_rate 11.7Mbps delivery_rate 9.6Mbps busy:8356ms unacked:130 retrans:0/576 reordering:6 rcv_space:14480 rcv_ssthresh:42242 notsent:3410040 minrtt:22.923
1619715236.778181, 	 reno wscale:8,9 rto:356 rtt:155.653/1.343 mss:1448 pmtu:1500 rcvmss:536 advmss:1448 cwnd:130 ssthresh:85 bytes_acked:9859433 segs_out:7519 segs_in:3578 data_segs_out:7515 send 9.7Mbps lastrcv:8384 pacing_rate 11.6Mbps delivery_rate 9.5Mbps busy:8384ms unacked:130 retrans:0/576 reordering:6 rcv_space:14480 rcv_ssthresh:42242 notsent:3373840 minrtt:22.923
1619715236.809177, 	 reno wscale:8,9 rto:356 rtt:155.72/0.647 mss:1448 pmtu:1500 rcvmss:536 advmss:1448 cwnd:130 ssthresh:85 bytes_acked:9897081 segs_out:7545 segs_in:3591 data_segs_out:7541 send 9.7Mbps lastrcv:8416 pacing_rate 11.6Mbps delivery_rate 9.6Mbps busy:8416ms unacked:130 retrans:0/576 reordering:6 rcv_space:14480 rcv_ssthresh:42242 notsent:3466512 minrtt:22.923
1619715236.840171, 	 reno wscale:8,9 rto:360 rtt:156.965/0.906 mss:1448 pmtu:1500 rcvmss:536 advmss:1448 cwnd:130 ssthresh:85 bytes_acked:9931833 segs_out:7568 segs_in:3602 data_segs_out:7564 send 9.6Mbps lastsnd:4 lastrcv:8448 lastack:4 pacing_rate 11.5Mbps delivery_rate 9.6Mbps busy:8448ms unacked:129 retrans:0/576 reordering:6 rcv_space:14480 rcv_ssthresh:42242 notsent:3433208 minrtt:22.923
1619715236.874077, 	 reno wscale:8,9 rto:360 rtt:158.868/1.999 mss:1448 pmtu:1500 rcvmss:536 advmss:1448 cwnd:130 ssthresh:85 bytes_acked:9973825 segs_out:7597 segs_in:3614 data_segs_out:7593 send 9.5Mbps lastrcv:8484 pacing_rate 11.4Mbps delivery_rate 9.4Mbps busy:8484ms unacked:129 retrans:0/576 reordering:6 rcv_space:14480 rcv_ssthresh:42242 notsent:3456376 minrtt:22.923
1619715236.909060, 	 reno wscale:8,9 rto:364 rtt:162.1/1.89 mss:1448 pmtu:1500 rcvmss:536 advmss:1448 cwnd:131 ssthresh:85 bytes_acked:10031745 segs_out:7639 segs_in:3631 data_segs_out:7635 send 9.4Mbps lastsnd:4 lastrcv:8536 lastack:4 pacing_rate 11.2Mbps delivery_rate 9.2Mbps busy:8536ms unacked:131 retrans:0/576 reordering:6 rcv_space:14480 rcv_ssthresh:42242 notsent:3460720 minrtt:22.923
1619715236.963388, 	 reno wscale:8,9 rto:364 rtt:163.969/1.998 mss:1448 pmtu:1500 rcvmss:536 advmss:1448 cwnd:131 ssthresh:85 bytes_acked:10073737 segs_out:7668 segs_in:3645 data_segs_out:7664 send 9.3Mbps lastsnd:4 lastrcv:8576 lastack:4 pacing_rate 11.1Mbps delivery_rate 9.1Mbps busy:8576ms unacked:131 retrans:0/576 reordering:6 rcv_space:14480 rcv_ssthresh:42242 notsent:3418728 minrtt:22.923
1619715236.999495, 	 reno wscale:8,9 rto:368 rtt:165.261/1.223 mss:1448 pmtu:1500 rcvmss:536 advmss:1448 cwnd:131 ssthresh:85 bytes_acked:10112833 segs_out:7695 segs_in:3658 data_segs_out:7691 send 9.2Mbps lastrcv:8604 pacing_rate 11.0Mbps delivery_rate 9.1Mbps busy:8604ms unacked:131 retrans:0/576 reordering:6 rcv_space:14480 rcv_ssthresh:42242 notsent:3444792 minrtt:22.923
1619715237.029401, 	 reno wscale:8,9 rto:364 rtt:163.513/0.869 mss:1448 pmtu:1500 rcvmss:536 advmss:1448 cwnd:131 ssthresh:85 bytes_acked:10149033 segs_out:7720 segs_in:3670 data_segs_out:7716 send 9.3Mbps lastrcv:8636 pacing_rate 11.1Mbps delivery_rate 9.2Mbps busy:8636ms unacked:131 retrans:0/576 reordering:6 rcv_space:14480 rcv_ssthresh:42242 notsent:3473752 minrtt:22.923
1619715237.059958, 	 reno wscale:8,9 rto:364 rtt:163.3/1.108 mss:1448 pmtu:1500 rcvmss:536 advmss:1448 cwnd:132 ssthresh:85 bytes_acked:10180889 segs_out:7742 segs_in:3680 data_segs_out:7738 send 9.4Mbps lastsnd:4 lastrcv:8664 lastack:4 pacing_rate 11.2Mbps delivery_rate 9.2Mbps busy:8664ms unacked:131 retrans:0/576 reordering:6 rcv_space:14480 rcv_ssthresh:42242 notsent:3441896 minrtt:22.923
1619715237.088790, 	 reno wscale:8,9 rto:364 rtt:162.411/0.757 mss:1448 pmtu:1500 rcvmss:536 advmss:1448 cwnd:132 ssthresh:85 bytes_acked:10218537 segs_out:7769 segs_in:3693 data_segs_out:7765 send 9.4Mbps lastrcv:8692 pacing_rate 11.3Mbps delivery_rate 9.3Mbps busy:8692ms unacked:132 retrans:0/576 reordering:6 rcv_space:14480 rcv_ssthresh:42242 notsent:3467960 minrtt:22.923
1619715237.115977, 	 reno wscale:8,9 rto:364 rtt:161.951/0.614 mss:1448 pmtu:1500 rcvmss:536 advmss:1448 cwnd:132 ssthresh:85 bytes_acked:10251841 segs_out:7791 segs_in:3704 data_segs_out:7787 send 9.4Mbps lastrcv:8724 pacing_rate 11.3Mbps delivery_rate 9.3Mbps busy:8724ms unacked:131 retrans:0/576 reordering:6 rcv_space:14480 rcv_ssthresh:42242 notsent:3436104 minrtt:22.923
1619715237.148436, 	 reno wscale:8,9 rto:360 rtt:159.522/0.908 mss:1448 pmtu:1500 rcvmss:536 advmss:1448 cwnd:132 ssthresh:85 bytes_acked:10286593 segs_out:7816 segs_in:3715 data_segs_out:7812 send 9.6Mbps lastrcv:8752 pacing_rate 11.5Mbps delivery_rate 9.3Mbps busy:8752ms unacked:132 retrans:0/576 reordering:6 rcv_space:14480 rcv_ssthresh:42242 notsent:3465064 minrtt:22.923
