1619717952.160748, 	 reno rto:1000 mss:524 pmtu:1500 rcvmss:88 advmss:1460 cwnd:10 segs_out:1 lastsnd:32707712 lastrcv:32707712 lastack:32707712 unacked:1 rcv_ssthresh:42340
1619717967.248818, 	 reno wscale:8,9 rto:668 rtt:461.496/0.646 mss:1448 pmtu:1500 rcvmss:536 advmss:1448 cwnd:382 ssthresh:375 bytes_acked:17698905 segs_out:15000 segs_in:6543 data_segs_out:14998 send 9.6Mbps lastrcv:15076 lastack:4 pacing_rate 11.5Mbps delivery_rate 9.5Mbps busy:15072ms unacked:382 retrans:0/2393 reordering:4 rcv_space:14480 rcv_ssthresh:42242 notsent:15673152 minrtt:21.537
1619717967.277853, 	 reno wscale:8,9 rto:672 rtt:462.432/0.542 mss:1448 pmtu:1500 rcvmss:536 advmss:1448 cwnd:382 ssthresh:375 bytes_acked:17732209 segs_out:15022 segs_in:6554 data_segs_out:15020 send 9.6Mbps lastsnd:4 lastrcv:15104 lastack:4 pacing_rate 11.5Mbps delivery_rate 9.5Mbps busy:15100ms unacked:381 retrans:0/2393 reordering:4 rcv_space:14480 rcv_ssthresh:42242 notsent:15641296 minrtt:21.537
1619717967.305830, 	 reno wscale:8,9 rto:672 rtt:461.959/1.011 mss:1448 pmtu:1500 rcvmss:536 advmss:1448 cwnd:382 ssthresh:375 bytes_acked:17774201 segs_out:15051 segs_in:6568 data_segs_out:15049 send 9.6Mbps lastrcv:15136 pacing_rate 11.5Mbps delivery_rate 9.5Mbps busy:15132ms unacked:381 retrans:0/2393 reordering:4 rcv_space:14480 rcv_ssthresh:42242 notsent:15664464 minrtt:21.537
1619717967.340546, 	 reno wscale:8,9 rto:668 rtt:461.268/0.826 mss:1448 pmtu:1500 rcvmss:536 advmss:1448 cwnd:382 ssthresh:375 bytes_acked:17814745 segs_out:15079 segs_in:6581 data_segs_out:15077 send 9.6Mbps lastrcv:15168 pacing_rate 11.5Mbps delivery_rate 9.6Mbps busy:15164ms unacked:381 retrans:0/2393 reordering:4 rcv_space:14480 rcv_ssthresh:42242 notsent:15623920 minrtt:21.537
1619717967.375376, 	 reno wscale:8,9 rto:672 rtt:463.313/1.719 mss:1448 pmtu:1500 rcvmss:536 advmss:1448 cwnd:382 ssthresh:375 bytes_acked:17850945 segs_out:15104 segs_in:6592 data_segs_out:15102 send 9.6Mbps lastsnd:4 lastrcv:15204 lastack:4 pacing_rate 11.5Mbps delivery_rate 9.5Mbps busy:15200ms unacked:381 retrans:0/2393 reordering:4 rcv_space:14480 rcv_ssthresh:42242 notsent:15652880 minrtt:21.537
1619717967.409963, 	 reno wscale:8,9 rto:672 rtt:464.345/0.877 mss:1448 pmtu:1500 rcvmss:536 advmss:1448 cwnd:382 ssthresh:375 bytes_acked:17888593 segs_out:15131 segs_in:6604 data_segs_out:15129 send 9.5Mbps lastsnd:4 lastrcv:15236 lastack:4 pacing_rate 11.4Mbps delivery_rate 9.5Mbps busy:15232ms unacked:382 retrans:0/2393 reordering:4 rcv_space:14480 rcv_ssthresh:42242 notsent:15613784 minrtt:21.537
1619717967.439889, 	 reno wscale:8,9 rto:668 rtt:462.835/0.568 mss:1448 pmtu:1500 rcvmss:536 advmss:1448 cwnd:382 ssthresh:375 bytes_acked:17924793 segs_out:15156 segs_in:6616 data_segs_out:15154 send 9.6Mbps lastrcv:15264 pacing_rate 11.5Mbps delivery_rate 9.5Mbps busy:15260ms unacked:382 retrans:0/2393 reordering:4 rcv_space:14480 rcv_ssthresh:42242 notsent:15642744 minrtt:21.537
1619717967.469821, 	 reno wscale:8,9 rto:672 rtt:463.991/1.296 mss:1448 pmtu:1500 rcvmss:536 advmss:1448 cwnd:382 ssthresh:375 bytes_acked:17959545 segs_out:15179 segs_in:6628 data_segs_out:15177 send 9.5Mbps lastrcv:15296 pacing_rate 11.4Mbps delivery_rate 9.5Mbps busy:15292ms unacked:381 retrans:0/2393 reordering:4 rcv_space:14480 rcv_ssthresh:42242 notsent:15609440 minrtt:21.537
1619717967.502394, 	 reno wscale:8,9 rto:672 rtt:463.55/1.444 mss:1448 pmtu:1500 rcvmss:536 advmss:1448 cwnd:383 ssthresh:375 bytes_acked:18002985 segs_out:15210 segs_in:6642 data_segs_out:15208 send 9.6Mbps lastrcv:15328 pacing_rate 11.5Mbps delivery_rate 9.5Mbps busy:15324ms unacked:382 retrans:0/2393 reordering:4 rcv_space:14480 rcv_ssthresh:42242 notsent:15629712 minrtt:21.537
1619717967.534872, 	 reno wscale:8,9 rto:672 rtt:464.745/1.084 mss:1448 pmtu:1500 rcvmss:536 advmss:1448 cwnd:383 ssthresh:375 bytes_acked:18043529 segs_out:15239 segs_in:6656 data_segs_out:15237 send 9.5Mbps lastrcv:15364 pacing_rate 11.5Mbps delivery_rate 9.5Mbps busy:15360ms unacked:383 retrans:0/2393 reordering:4 rcv_space:14480 rcv_ssthresh:42242 notsent:15652880 minrtt:21.537
1619717967.569376, 	 reno wscale:8,9 rto:672 rtt:465.765/0.781 mss:1448 pmtu:1500 rcvmss:536 advmss:1448 cwnd:383 ssthresh:375 bytes_acked:18081177 segs_out:15265 segs_in:6668 data_segs_out:15263 send 9.5Mbps lastrcv:15396 pacing_rate 11.4Mbps delivery_rate 9.5Mbps busy:15392ms unacked:383 retrans:0/2393 reordering:4 rcv_space:14480 rcv_ssthresh:42242 notsent:15615232 minrtt:21.537
1619717967.599725, 	 reno wscale:8,9 rto:672 rtt:464.724/0.408 mss:1448 pmtu:1500 rcvmss:536 advmss:1448 cwnd:383 ssthresh:375 bytes_acked:18117377 segs_out:15290 segs_in:6680 data_segs_out:15288 send 9.5Mbps lastrcv:15424 pacing_rate 11.5Mbps delivery_rate 9.5Mbps busy:15420ms unacked:383 retrans:0/2393 reordering:4 rcv_space:14480 rcv_ssthresh:42242 notsent:15709352 minrtt:21.537
1619717967.632546, 	 reno wscale:8,9 rto:672 rtt:464.843/0.761 mss:1448 pmtu:1500 rcvmss:536 advmss:1448 cwnd:383 ssthresh:375 bytes_acked:18156473 segs_out:15316 segs_in:6691 data_segs_out:15314 send 9.5Mbps lastsnd:4 lastrcv:15460 lastack:4 pacing_rate 11.5Mbps delivery_rate 9.5Mbps busy:15456ms unacked:382 retrans:0/2393 reordering:4 rcv_space:14480 rcv_ssthresh:42242 notsent:15671704 minrtt:21.537
1619717967.665901, 	 reno wscale:8,9 rto:672 rtt:464.616/0.85 mss:1448 pmtu:1500 rcvmss:536 advmss:1448 cwnd:383 ssthresh:375 bytes_acked:18198465 segs_out:15345 segs_in:6705 data_segs_out:15343 send 9.5Mbps lastrcv:15492 pacing_rate 11.5Mbps delivery_rate 9.5Mbps busy:15488ms unacked:382 retrans:0/2393 reordering:4 rcv_space:14480 rcv_ssthresh:42242 notsent:15694872 minrtt:21.537
1619717967.698416, 	 reno wscale:8,9 rto:672 rtt:465.1/0.626 mss:1448 pmtu:1500 rcvmss:536 advmss:1448 cwnd:383 ssthresh:375 bytes_acked:18233217 segs_out:15369 segs_in:6717 data_segs_out:15367 send 9.5Mbps lastrcv:15524 pacing_rate 11.4Mbps delivery_rate 9.5Mbps busy:15520ms unacked:382 retrans:0/2393 reordering:4 rcv_space:14480 rcv_ssthresh:42242 notsent:15660120 minrtt:21.537
1619717967.728980, 	 reno wscale:8,9 rto:672 rtt:464.777/0.509 mss:1448 pmtu:1500 rcvmss:536 advmss:1448 cwnd:383 ssthresh:375 bytes_acked:18269417 segs_out:15394 segs_in:6729 data_segs_out:15392 send 9.5Mbps lastsnd:4 lastrcv:15556 lastack:4 pacing_rate 11.5Mbps delivery_rate 9.5Mbps busy:15552ms unacked:382 retrans:0/2393 reordering:4 rcv_space:14480 rcv_ssthresh:42242 notsent:15689080 minrtt:21.537
1619717967.760946, 	 reno wscale:8,9 rto:672 rtt:465.935/0.921 mss:1448 pmtu:1500 rcvmss:536 advmss:1448 cwnd:383 ssthresh:375 bytes_acked:18307065 segs_out:15420 segs_in:6741 data_segs_out:15418 send 9.5Mbps lastsnd:4 lastrcv:15588 lastack:4 pacing_rate 11.4Mbps delivery_rate 9.5Mbps busy:15584ms unacked:382 retrans:0/2393 reordering:4 rcv_space:14480 rcv_ssthresh:42242 notsent:15651432 minrtt:21.537
1619717967.790916, 	 reno wscale:8,9 rto:672 rtt:465.151/0.532 mss:1448 pmtu:1500 rcvmss:536 advmss:1448 cwnd:383 ssthresh:375 bytes_acked:18346161 segs_out:15447 segs_in:6754 data_segs_out:15445 send 9.5Mbps lastrcv:15620 pacing_rate 11.4Mbps delivery_rate 9.5Mbps busy:15616ms unacked:382 retrans:0/2393 reordering:4 rcv_space:14480 rcv_ssthresh:42242 notsent:15677496 minrtt:21.537
1619717967.821396, 	 reno wscale:8,9 rto:668 rtt:464.305/0.799 mss:1448 pmtu:1500 rcvmss:536 advmss:1448 cwnd:383 ssthresh:375 bytes_acked:18378017 segs_out:15470 segs_in:6765 data_segs_out:15468 send 9.6Mbps lastrcv:15648 lastack:4 pacing_rate 11.5Mbps delivery_rate 9.5Mbps busy:15644ms unacked:383 retrans:0/2393 reordering:4 rcv_space:14480 rcv_ssthresh:42242 notsent:15709352 minrtt:21.537
1619717967.852738, 	 reno wscale:8,9 rto:668 rtt:463.845/1.053 mss:1448 pmtu:1500 rcvmss:536 advmss:1448 cwnd:383 ssthresh:375 bytes_acked:18417113 segs_out:15496 segs_in:6777 data_segs_out:15494 send 9.6Mbps lastrcv:15680 pacing_rate 11.5Mbps delivery_rate 9.4Mbps busy:15676ms unacked:382 retrans:0/2393 reordering:4 rcv_space:14480 rcv_ssthresh:42242 notsent:15671704 minrtt:21.537
1619717967.884939, 	 reno wscale:8,9 rto:672 rtt:465.226/1.463 mss:1448 pmtu:1500 rcvmss:536 advmss:1448 cwnd:383 ssthresh:375 bytes_acked:18454761 segs_out:15523 segs_in:6789 data_segs_out:15521 send 9.5Mbps lastrcv:15712 pacing_rate 11.4Mbps delivery_rate 9.5Mbps busy:15708ms unacked:383 retrans:0/2393 reordering:4 rcv_space:14480 rcv_ssthresh:42242 notsent:15697768 minrtt:21.537
1619717967.915932, 	 reno wscale:8,9 rto:672 rtt:465.202/1.355 mss:1448 pmtu:1500 rcvmss:536 advmss:1448 cwnd:383 ssthresh:375 bytes_acked:18493857 segs_out:15549 segs_in:6802 data_segs_out:15547 send 9.5Mbps lastrcv:15744 pacing_rate 11.4Mbps delivery_rate 9.5Mbps busy:15740ms unacked:382 retrans:0/2393 reordering:4 rcv_space:14480 rcv_ssthresh:42242 notsent:15660120 minrtt:21.537
1619717967.948002, 	 reno wscale:8,9 rto:672 rtt:465.788/0.934 mss:1448 pmtu:1500 rcvmss:536 advmss:1448 cwnd:383 ssthresh:375 bytes_acked:18528609 segs_out:15574 segs_in:6813 data_segs_out:15572 send 9.5Mbps lastrcv:15772 pacing_rate 11.4Mbps delivery_rate 9.5Mbps busy:15768ms unacked:383 retrans:0/2393 reordering:4 rcv_space:14480 rcv_ssthresh:42242 notsent:15689080 minrtt:21.537
1619717967.977934, 	 reno wscale:8,9 rto:672 rtt:466.242/0.624 mss:1448 pmtu:1500 rcvmss:536 advmss:1448 cwnd:384 ssthresh:375 bytes_acked:18564809 segs_out:15601 segs_in:6825 data_segs_out:15598 send 9.5Mbps lastrcv:15804 pacing_rate 11.4Mbps delivery_rate 9.5Mbps busy:15800ms unacked:384 retrans:0/2393 reordering:4 rcv_space:14480 rcv_ssthresh:42242 notsent:15651432 minrtt:21.537
1619717968.008564, 	 reno wscale:8,9 rto:672 rtt:466.85/1.085 mss:1448 pmtu:1500 rcvmss:536 advmss:1448 cwnd:384 ssthresh:375 bytes_acked:18603905 segs_out:15627 segs_in:6838 data_segs_out:15624 send 9.5Mbps lastrcv:15836 pacing_rate 11.4Mbps delivery_rate 9.5Mbps busy:15832ms unacked:383 retrans:0/2393 reordering:4 rcv_space:14480 rcv_ssthresh:42242 notsent:15678944 minrtt:21.537
1619717968.039520, 	 reno wscale:8,9 rto:672 rtt:467.159/0.8 mss:1448 pmtu:1500 rcvmss:536 advmss:1448 cwnd:384 ssthresh:375 bytes_acked:18641553 segs_out:15653 segs_in:6851 data_segs_out:15650 send 9.5Mbps lastrcv:15868 pacing_rate 11.4Mbps delivery_rate 9.5Mbps busy:15864ms unacked:383 retrans:0/2393 reordering:4 rcv_space:14480 rcv_ssthresh:42242 notsent:15641296 minrtt:21.537
1619717968.071999, 	 reno wscale:8,9 rto:672 rtt:466.402/1.071 mss:1448 pmtu:1500 rcvmss:536 advmss:1448 cwnd:384 ssthresh:375 bytes_acked:18680649 segs_out:15681 segs_in:6864 data_segs_out:15678 send 9.5Mbps lastrcv:15900 pacing_rate 11.4Mbps delivery_rate 9.5Mbps busy:15896ms unacked:384 retrans:0/2393 reordering:4 rcv_space:14480 rcv_ssthresh:42242 notsent:15665912 minrtt:21.537
1619717968.104452, 	 reno wscale:8,9 rto:672 rtt:466.841/0.931 mss:1448 pmtu:1500 rcvmss:536 advmss:1448 cwnd:384 ssthresh:375 bytes_acked:18715401 segs_out:15704 segs_in:6875 data_segs_out:15701 send 9.5Mbps lastrcv:15928 pacing_rate 11.4Mbps delivery_rate 9.5Mbps busy:15924ms unacked:383 retrans:0/2393 reordering:4 rcv_space:14480 rcv_ssthresh:42242 notsent:15632608 minrtt:21.537
1619717968.135890, 	 reno wscale:8,9 rto:672 rtt:467.04/0.564 mss:1448 pmtu:1500 rcvmss:536 advmss:1448 cwnd:384 ssthresh:375 bytes_acked:18751601 segs_out:15730 segs_in:6887 data_segs_out:15727 send 9.5Mbps lastrcv:15960 pacing_rate 11.4Mbps delivery_rate 9.5Mbps busy:15956ms unacked:384 retrans:0/2393 reordering:4 rcv_space:14480 rcv_ssthresh:42242 notsent:15660120 minrtt:21.537
1619717968.165526, 	 reno wscale:8,9 rto:672 rtt:466.615/0.556 mss:1448 pmtu:1500 rcvmss:536 advmss:1448 cwnd:384 ssthresh:375 bytes_acked:18789249 segs_out:15756 segs_in:6899 data_segs_out:15753 send 9.5Mbps lastrcv:15992 pacing_rate 11.4Mbps delivery_rate 9.5Mbps busy:15988ms unacked:384 retrans:0/2393 reordering:4 rcv_space:14480 rcv_ssthresh:42242 notsent:15687632 minrtt:21.537
1619717968.195983, 	 reno wscale:8,9 rto:672 rtt:466.457/0.59 mss:1448 pmtu:1500 rcvmss:536 advmss:1448 cwnd:384 ssthresh:375 bytes_acked:18825449 segs_out:15780 segs_in:6911 data_segs_out:15777 send 9.5Mbps lastsnd:4 lastrcv:16024 lastack:4 pacing_rate 11.4Mbps delivery_rate 9.5Mbps busy:16020ms unacked:383 retrans:0/2393 reordering:4 rcv_space:14480 rcv_ssthresh:42242 notsent:15652880 minrtt:21.537
1619717968.228967, 	 reno wscale:8,9 rto:672 rtt:465.204/0.361 mss:1448 pmtu:1500 rcvmss:536 advmss:1448 cwnd:384 ssthresh:375 bytes_acked:18868889 segs_out:15811 segs_in:6926 data_segs_out:15808 send 9.6Mbps lastrcv:16060 pacing_rate 11.5Mbps delivery_rate 9.5Mbps busy:16056ms unacked:384 retrans:0/2393 reordering:4 rcv_space:14480 rcv_ssthresh:42242 notsent:15673152 minrtt:21.537
1619717968.265078, 	 reno wscale:8,9 rto:672 rtt:465.407/0.479 mss:1448 pmtu:1500 rcvmss:536 advmss:1448 cwnd:384 ssthresh:375 bytes_acked:18907985 segs_out:15837 segs_in:6939 data_segs_out:15834 send 9.6Mbps lastrcv:16092 pacing_rate 11.5Mbps delivery_rate 9.5Mbps busy:16088ms unacked:383 retrans:0/2393 reordering:4 rcv_space:14480 rcv_ssthresh:42242 notsent:15635504 minrtt:21.537
1619717968.296600, 	 reno wscale:8,9 rto:672 rtt:466.832/1.73 mss:1448 pmtu:1500 rcvmss:536 advmss:1448 cwnd:384 ssthresh:375 bytes_acked:18941289 segs_out:15860 segs_in:6949 data_segs_out:15857 send 9.5Mbps lastrcv:16120 pacing_rate 11.4Mbps delivery_rate 9.5Mbps busy:16116ms unacked:383 retrans:0/2393 reordering:4 rcv_space:14480 rcv_ssthresh:42242 notsent:15667360 minrtt:21.537
1619717968.325561, 	 reno wscale:8,9 rto:672 rtt:465.511/0.557 mss:1448 pmtu:1500 rcvmss:536 advmss:1448 cwnd:384 ssthresh:375 bytes_acked:18976041 segs_out:15884 segs_in:6961 data_segs_out:15881 send 9.6Mbps lastsnd:4 lastrcv:16152 lastack:4 pacing_rate 11.5Mbps delivery_rate 9.5Mbps busy:16148ms unacked:383 retrans:0/2393 reordering:4 rcv_space:14480 rcv_ssthresh:42242 notsent:15632608 minrtt:21.537
1619717968.353993, 	 reno wscale:8,9 rto:672 rtt:466.15/0.51 mss:1448 pmtu:1500 rcvmss:536 advmss:1448 cwnd:384 ssthresh:375 bytes_acked:19018033 segs_out:15914 segs_in:6975 data_segs_out:15911 send 9.5Mbps lastrcv:16184 pacing_rate 11.5Mbps delivery_rate 9.5Mbps busy:16180ms unacked:384 retrans:0/2393 reordering:4 rcv_space:14480 rcv_ssthresh:42242 notsent:15654328 minrtt:21.537
1619717968.387014, 	 reno wscale:8,9 rto:668 rtt:465.065/0.53 mss:1448 pmtu:1500 rcvmss:536 advmss:1448 cwnd:384 ssthresh:375 bytes_acked:19052785 segs_out:15937 segs_in:6987 data_segs_out:15934 send 9.6Mbps lastrcv:16212 pacing_rate 11.5Mbps delivery_rate 9.5Mbps busy:16208ms unacked:383 retrans:0/2393 reordering:4 rcv_space:14480 rcv_ssthresh:42242 notsent:15621024 minrtt:21.537
1619717968.416663, 	 reno wscale:8,9 rto:668 rtt:465.187/0.988 mss:1448 pmtu:1500 rcvmss:536 advmss:1448 cwnd:384 ssthresh:375 bytes_acked:19083193 segs_out:15958 segs_in:6997 data_segs_out:15955 send 9.6Mbps lastrcv:16240 pacing_rate 11.5Mbps delivery_rate 9.5Mbps busy:16236ms unacked:383 retrans:0/2393 reordering:4 rcv_space:14480 rcv_ssthresh:42242 notsent:15655776 minrtt:21.537
1619717968.444706, 	 reno wscale:8,9 rto:672 rtt:465.988/1.418 mss:1448 pmtu:1500 rcvmss:536 advmss:1448 cwnd:385 ssthresh:375 bytes_acked:19120841 segs_out:15986 segs_in:7010 data_segs_out:15983 send 9.6Mbps lastsnd:4 lastrcv:16272 lastack:4 pacing_rate 11.5Mbps delivery_rate 9.5Mbps busy:16268ms unacked:385 retrans:0/2393 reordering:4 rcv_space:14480 rcv_ssthresh:42242 notsent:15680392 minrtt:21.537
1619717968.477055, 	 reno wscale:8,9 rto:672 rtt:468.169/2.341 mss:1448 pmtu:1500 rcvmss:536 advmss:1448 cwnd:385 ssthresh:375 bytes_acked:19161385 segs_out:16014 segs_in:7024 data_segs_out:16011 send 9.5Mbps lastsnd:4 lastrcv:16312 lastack:4 pacing_rate 11.4Mbps delivery_rate 9.5Mbps busy:16308ms unacked:385 retrans:0/2393 reordering:4 rcv_space:14480 rcv_ssthresh:42242 notsent:15639848 minrtt:21.537
1619717968.519069, 	 reno wscale:8,9 rto:676 rtt:469.615/0.93 mss:1448 pmtu:1500 rcvmss:536 advmss:1448 cwnd:385 ssthresh:375 bytes_acked:19207721 segs_out:16046 segs_in:7039 data_segs_out:16043 send 9.5Mbps lastsnd:4 lastrcv:16348 lastack:4 pacing_rate 11.4Mbps delivery_rate 9.5Mbps busy:16344ms unacked:385 retrans:0/2393 reordering:4 rcv_space:14480 rcv_ssthresh:42242 notsent:15658672 minrtt:21.537
1619717968.551578, 	 reno wscale:8,9 rto:676 rtt:469.549/0.863 mss:1448 pmtu:1500 rcvmss:536 advmss:1448 cwnd:385 ssthresh:375 bytes_acked:19248265 segs_out:16074 segs_in:7053 data_segs_out:16071 send 9.5Mbps lastrcv:16380 pacing_rate 11.4Mbps delivery_rate 9.5Mbps busy:16376ms unacked:385 retrans:0/2393 reordering:4 rcv_space:14480 rcv_ssthresh:42242 notsent:15618128 minrtt:21.537
1619717968.585529, 	 reno wscale:8,9 rto:676 rtt:469.862/0.51 mss:1448 pmtu:1500 rcvmss:536 advmss:1448 cwnd:385 ssthresh:375 bytes_acked:19284465 segs_out:16098 segs_in:7065 data_segs_out:16095 send 9.5Mbps lastrcv:16412 pacing_rate 11.4Mbps delivery_rate 9.5Mbps busy:16408ms unacked:384 retrans:0/2393 reordering:4 rcv_space:14480 rcv_ssthresh:42242 notsent:15648536 minrtt:21.537
1619717968.619076, 	 reno wscale:8,9 rto:676 rtt:470.812/1.033 mss:1448 pmtu:1500 rcvmss:536 advmss:1448 cwnd:385 ssthresh:375 bytes_acked:19325009 segs_out:16127 segs_in:7078 data_segs_out:16124 send 9.5Mbps lastsnd:4 lastrcv:16448 lastack:4 pacing_rate 11.4Mbps delivery_rate 9.5Mbps busy:16444ms unacked:385 retrans:0/2393 reordering:4 rcv_space:14480 rcv_ssthresh:42242 notsent:15671704 minrtt:21.537
1619717968.650668, 	 reno wscale:8,9 rto:676 rtt:470.925/0.82 mss:1448 pmtu:1500 rcvmss:536 advmss:1448 cwnd:385 ssthresh:375 bytes_acked:19362657 segs_out:16152 segs_in:7090 data_segs_out:16149 send 9.5Mbps lastrcv:16476 pacing_rate 11.4Mbps delivery_rate 9.5Mbps busy:16472ms unacked:384 retrans:0/2393 reordering:4 rcv_space:14480 rcv_ssthresh:42242 notsent:15635504 minrtt:21.537
1619717968.682051, 	 reno wscale:8,9 rto:676 rtt:469.87/0.526 mss:1448 pmtu:1500 rcvmss:536 advmss:1448 cwnd:385 ssthresh:375 bytes_acked:19397409 segs_out:16177 segs_in:7102 data_segs_out:16174 send 9.5Mbps lastrcv:16508 pacing_rate 11.4Mbps delivery_rate 9.4Mbps busy:16504ms unacked:385 retrans:0/2393 reordering:4 rcv_space:14480 rcv_ssthresh:42242 notsent:15664464 minrtt:21.537
1619717968.711067, 	 reno wscale:8,9 rto:676 rtt:470.228/0.722 mss:1448 pmtu:1500 rcvmss:536 advmss:1448 cwnd:385 ssthresh:375 bytes_acked:19433609 segs_out:16201 segs_in:7114 data_segs_out:16198 send 9.5Mbps lastrcv:16536 pacing_rate 11.4Mbps delivery_rate 9.4Mbps busy:16532ms unacked:384 retrans:0/2393 reordering:4 rcv_space:14480 rcv_ssthresh:42242 notsent:15629712 minrtt:21.537
1619717968.740320, 	 reno wscale:8,9 rto:676 rtt:470.026/0.83 mss:1448 pmtu:1500 rcvmss:536 advmss:1448 cwnd:385 ssthresh:375 bytes_acked:19469809 segs_out:16226 segs_in:7126 data_segs_out:16223 send 9.5Mbps lastrcv:16568 pacing_rate 11.4Mbps delivery_rate 9.5Mbps busy:16564ms unacked:384 retrans:0/2393 reordering:4 rcv_space:14480 rcv_ssthresh:42242 notsent:15658672 minrtt:21.537
1619717968.771058, 	 reno wscale:8,9 rto:672 rtt:469.225/0.952 mss:1448 pmtu:1500 rcvmss:536 advmss:1448 cwnd:385 ssthresh:375 bytes_acked:19504561 segs_out:16250 segs_in:7137 data_segs_out:16247 send 9.5Mbps lastrcv:16596 pacing_rate 11.4Mbps delivery_rate 9.5Mbps busy:16592ms unacked:384 retrans:0/2393 reordering:4 rcv_space:14480 rcv_ssthresh:42242 notsent:15623920 minrtt:21.537
1619717968.800780, 	 reno wscale:8,9 rto:672 rtt:468.969/0.933 mss:1448 pmtu:1500 rcvmss:536 advmss:1448 cwnd:385 ssthresh:375 bytes_acked:19539313 segs_out:16275 segs_in:7148 data_segs_out:16272 send 9.5Mbps lastsnd:4 lastrcv:16628 lastack:4 pacing_rate 11.4Mbps delivery_rate 9.4Mbps busy:16624ms unacked:385 retrans:0/2393 reordering:4 rcv_space:14480 rcv_ssthresh:42242 notsent:15652880 minrtt:21.537
1619717968.832578, 	 reno wscale:8,9 rto:676 rtt:469.974/0.555 mss:1448 pmtu:1500 rcvmss:536 advmss:1448 cwnd:385 ssthresh:375 bytes_acked:19588545 segs_out:16309 segs_in:7164 data_segs_out:16306 send 9.5Mbps lastsnd:4 lastrcv:16668 lastack:4 pacing_rate 11.4Mbps delivery_rate 9.5Mbps busy:16664ms unacked:385 retrans:0/2393 reordering:4 rcv_space:14480 rcv_ssthresh:42242 notsent:15668808 minrtt:21.537
1619717968.873415, 	 reno wscale:8,9 rto:672 rtt:469.465/0.476 mss:1448 pmtu:1500 rcvmss:536 advmss:1448 cwnd:385 ssthresh:375 bytes_acked:19631985 segs_out:16338 segs_in:7178 data_segs_out:16335 send 9.5Mbps lastrcv:16704 pacing_rate 11.4Mbps delivery_rate 9.5Mbps busy:16700ms unacked:384 retrans:0/2393 reordering:4 rcv_space:14480 rcv_ssthresh:42242 notsent:15626816 minrtt:21.537
1619717968.907251, 	 reno wscale:8,9 rto:672 rtt:468.933/1.16 mss:1448 pmtu:1500 rcvmss:536 advmss:1448 cwnd:386 ssthresh:375 bytes_acked:19669633 segs_out:16366 segs_in:7191 data_segs_out:16363 send 9.5Mbps lastrcv:16736 pacing_rate 11.4Mbps delivery_rate 9.5Mbps busy:16732ms unacked:386 retrans:0/2393 reordering:4 rcv_space:14480 rcv_ssthresh:42242 notsent:15651432 minrtt:21.537
1619717968.939694, 	 reno wscale:8,9 rto:672 rtt:469.832/0.902 mss:1448 pmtu:1500 rcvmss:536 advmss:1448 cwnd:386 ssthresh:375 bytes_acked:19704385 segs_out:16389 segs_in:7203 data_segs_out:16386 send 9.5Mbps lastrcv:16764 pacing_rate 11.4Mbps delivery_rate 9.5Mbps busy:16760ms unacked:385 retrans:0/2393 reordering:4 rcv_space:14480 rcv_ssthresh:42242 notsent:15618128 minrtt:21.537
1619717968.968642, 	 reno wscale:8,9 rto:672 rtt:466.825/0.985 mss:1448 pmtu:1500 rcvmss:536 advmss:1448 cwnd:386 ssthresh:375 bytes_acked:19742033 segs_out:16416 segs_in:7215 data_segs_out:16413 send 9.6Mbps lastrcv:16796 pacing_rate 11.5Mbps delivery_rate 9.4Mbps busy:16792ms unacked:386 retrans:0/2393 reordering:4 rcv_space:14480 rcv_ssthresh:42242 notsent:15644192 minrtt:21.537
1619717968.997219, 	 reno wscale:8,9 rto:672 rtt:466.982/0.422 mss:1448 pmtu:1500 rcvmss:536 advmss:1448 cwnd:386 ssthresh:375 bytes_acked:19776785 segs_out:16440 segs_in:7227 data_segs_out:16437 send 9.6Mbps lastrcv:16824 pacing_rate 11.5Mbps delivery_rate 9.5Mbps busy:16820ms unacked:386 retrans:0/2393 reordering:4 rcv_space:14480 rcv_ssthresh:42242 notsent:15609440 minrtt:21.537
1619717969.027647, 	 reno wscale:8,9 rto:672 rtt:466.839/0.497 mss:1448 pmtu:1500 rcvmss:536 advmss:1448 cwnd:386 ssthresh:375 bytes_acked:19814433 segs_out:16465 segs_in:7240 data_segs_out:16462 send 9.6Mbps lastrcv:16856 pacing_rate 11.5Mbps delivery_rate 9.5Mbps busy:16852ms unacked:385 retrans:0/2393 reordering:4 rcv_space:14480 rcv_ssthresh:42242 notsent:15638400 minrtt:21.537
1619717969.060174, 	 reno wscale:8,9 rto:672 rtt:466.007/0.74 mss:1448 pmtu:1500 rcvmss:536 advmss:1448 cwnd:386 ssthresh:375 bytes_acked:19849185 segs_out:16489 segs_in:7252 data_segs_out:16486 send 9.6Mbps lastrcv:16884 pacing_rate 11.5Mbps delivery_rate 9.4Mbps busy:16880ms unacked:385 retrans:0/2393 reordering:4 rcv_space:14480 rcv_ssthresh:42242 notsent:15603648 minrtt:21.537
