1619698706.382825, 	 reno rto:1000 mss:524 pmtu:1500 rcvmss:88 advmss:1460 cwnd:10 segs_out:1 lastsnd:13461936 lastrcv:13461936 lastack:13461936 unacked:1 rcv_ssthresh:42340
1619698734.605628, 	 reno wscale:8,9 rto:468 rtt:267.986/0.835 mss:1448 pmtu:1500 rcvmss:536 advmss:1448 cwnd:223 ssthresh:139 bytes_acked:33427081 segs_out:23962 segs_in:11343 data_segs_out:23948 send 9.6Mbps lastrcv:28212 pacing_rate 11.6Mbps delivery_rate 9.4Mbps busy:28212ms unacked:223 retrans:0/640 reordering:6 rcv_space:14480 rcv_ssthresh:42242 notsent:5524120 minrtt:21.324
1619698734.639368, 	 reno wscale:8,9 rto:472 rtt:268.257/0.891 mss:1448 pmtu:1500 rcvmss:536 advmss:1448 cwnd:223 ssthresh:139 bytes_acked:33467625 segs_out:23990 segs_in:11356 data_segs_out:23976 send 9.6Mbps lastrcv:28244 pacing_rate 11.6Mbps delivery_rate 9.4Mbps busy:28244ms unacked:223 retrans:0/640 reordering:6 rcv_space:14480 rcv_ssthresh:42242 notsent:5483576 minrtt:21.324
1619698734.670015, 	 reno wscale:8,9 rto:472 rtt:268.182/0.927 mss:1448 pmtu:1500 rcvmss:536 advmss:1448 cwnd:223 ssthresh:139 bytes_acked:33503825 segs_out:24015 segs_in:11368 data_segs_out:24001 send 9.6Mbps lastrcv:28276 pacing_rate 11.6Mbps delivery_rate 9.3Mbps busy:28276ms unacked:223 retrans:0/640 reordering:6 rcv_space:14480 rcv_ssthresh:42242 notsent:5447376 minrtt:21.324
1619698734.699391, 	 reno wscale:8,9 rto:472 rtt:268.155/1.195 mss:1448 pmtu:1500 rcvmss:536 advmss:1448 cwnd:223 ssthresh:139 bytes_acked:33535681 segs_out:24038 segs_in:11378 data_segs_out:24023 send 9.6Mbps lastsnd:4 lastrcv:28304 lastack:4 pacing_rate 11.6Mbps delivery_rate 9.4Mbps busy:28304ms unacked:223 retrans:0/640 reordering:6 rcv_space:14480 rcv_ssthresh:42242 notsent:5415520 minrtt:21.324
1619698734.727531, 	 reno wscale:8,9 rto:468 rtt:267.771/0.534 mss:1448 pmtu:1500 rcvmss:536 advmss:1448 cwnd:223 ssthresh:139 bytes_acked:33568985 segs_out:24061 segs_in:11389 data_segs_out:24046 send 9.6Mbps lastsnd:4 lastrcv:28332 lastack:4 pacing_rate 11.6Mbps delivery_rate 9.5Mbps busy:28332ms unacked:223 retrans:0/640 reordering:6 rcv_space:14480 rcv_ssthresh:42242 notsent:5382216 minrtt:21.324
1619698734.754912, 	 reno wscale:8,9 rto:468 rtt:267.833/0.549 mss:1448 pmtu:1500 rcvmss:536 advmss:1448 cwnd:223 ssthresh:139 bytes_acked:33622561 segs_out:24098 segs_in:11407 data_segs_out:24083 send 9.6Mbps lastrcv:28376 pacing_rate 11.6Mbps delivery_rate 9.5Mbps busy:28376ms unacked:223 retrans:0/640 reordering:6 rcv_space:14480 rcv_ssthresh:42242 notsent:5328640 minrtt:21.324
1619698734.804492, 	 reno wscale:8,9 rto:468 rtt:267.751/0.684 mss:1448 pmtu:1500 rcvmss:536 advmss:1448 cwnd:223 ssthresh:139 bytes_acked:33668897 segs_out:24130 segs_in:11423 data_segs_out:24115 send 9.6Mbps lastsnd:4 lastrcv:28416 lastack:4 pacing_rate 11.6Mbps delivery_rate 9.5Mbps busy:28416ms unacked:223 retrans:0/640 reordering:6 rcv_space:14480 rcv_ssthresh:42242 notsent:5282304 minrtt:21.324
1619698734.841781, 	 reno wscale:8,9 rto:472 rtt:268.281/1.019 mss:1448 pmtu:1500 rcvmss:536 advmss:1448 cwnd:223 ssthresh:139 bytes_acked:33707993 segs_out:24157 segs_in:11435 data_segs_out:24142 send 9.6Mbps lastsnd:4 lastrcv:28448 lastack:4 pacing_rate 11.6Mbps delivery_rate 9.6Mbps busy:28448ms unacked:223 retrans:0/640 reordering:6 rcv_space:14480 rcv_ssthresh:42242 notsent:5243208 minrtt:21.324
1619698734.872536, 	 reno wscale:8,9 rto:472 rtt:270.189/1.499 mss:1448 pmtu:1500 rcvmss:536 advmss:1448 cwnd:224 ssthresh:139 bytes_acked:33744193 segs_out:24182 segs_in:11447 data_segs_out:24167 send 9.6Mbps lastrcv:28476 pacing_rate 11.5Mbps delivery_rate 9.5Mbps busy:28476ms unacked:223 retrans:0/640 reordering:6 rcv_space:14480 rcv_ssthresh:42242 notsent:5207008 minrtt:21.324
1619698734.901163, 	 reno wscale:8,9 rto:472 rtt:269.748/0.679 mss:1448 pmtu:1500 rcvmss:536 advmss:1448 cwnd:224 ssthresh:139 bytes_acked:33776049 segs_out:24204 segs_in:11458 data_segs_out:24189 send 9.6Mbps lastrcv:28504 pacing_rate 11.5Mbps delivery_rate 9.6Mbps busy:28504ms unacked:223 retrans:0/640 reordering:6 rcv_space:14480 rcv_ssthresh:42242 notsent:5175152 minrtt:21.324
1619698734.929823, 	 reno wscale:8,9 rto:472 rtt:270.293/1.558 mss:1448 pmtu:1500 rcvmss:536 advmss:1448 cwnd:224 ssthresh:139 bytes_acked:33812249 segs_out:24229 segs_in:11469 data_segs_out:24214 send 9.6Mbps lastsnd:4 lastrcv:28536 lastack:4 pacing_rate 11.5Mbps delivery_rate 9.6Mbps busy:28536ms unacked:223 retrans:0/640 reordering:6 rcv_space:14480 rcv_ssthresh:42242 notsent:5138952 minrtt:21.324
1619698734.960697, 	 reno wscale:8,9 rto:472 rtt:269.818/0.627 mss:1448 pmtu:1500 rcvmss:536 advmss:1448 cwnd:224 ssthresh:139 bytes_acked:33849897 segs_out:24255 segs_in:11482 data_segs_out:24240 send 9.6Mbps lastrcv:28564 pacing_rate 11.5Mbps delivery_rate 9.5Mbps busy:28564ms unacked:223 retrans:0/640 reordering:6 rcv_space:14480 rcv_ssthresh:42242 notsent:5101304 minrtt:21.324
1619698734.989798, 	 reno wscale:8,9 rto:472 rtt:271.683/1.008 mss:1448 pmtu:1500 rcvmss:536 advmss:1448 cwnd:224 ssthresh:139 bytes_acked:33883201 segs_out:24278 segs_in:11493 data_segs_out:24263 send 9.6Mbps lastsnd:4 lastrcv:28596 lastack:4 pacing_rate 11.5Mbps delivery_rate 9.5Mbps busy:28596ms unacked:223 retrans:0/640 reordering:6 rcv_space:14480 rcv_ssthresh:42242 notsent:5068000 minrtt:21.324
1619698735.021513, 	 reno wscale:8,9 rto:476 rtt:272.361/0.583 mss:1448 pmtu:1500 rcvmss:536 advmss:1448 cwnd:224 ssthresh:139 bytes_acked:33920849 segs_out:24304 segs_in:11506 data_segs_out:24289 send 9.5Mbps lastrcv:28628 pacing_rate 11.4Mbps delivery_rate 9.5Mbps busy:28628ms unacked:223 retrans:0/640 reordering:6 rcv_space:14480 rcv_ssthresh:42242 notsent:5030352 minrtt:21.324
1619698735.049881, 	 reno wscale:8,9 rto:472 rtt:271.868/0.502 mss:1448 pmtu:1500 rcvmss:536 advmss:1448 cwnd:224 ssthresh:139 bytes_acked:33954153 segs_out:24327 segs_in:11517 data_segs_out:24312 send 9.5Mbps lastsnd:4 lastrcv:28656 lastack:4 pacing_rate 11.5Mbps delivery_rate 9.5Mbps busy:28656ms unacked:223 retrans:0/640 reordering:6 rcv_space:14480 rcv_ssthresh:42242 notsent:4997048 minrtt:21.324
1619698735.078042, 	 reno wscale:8,9 rto:476 rtt:272.755/0.951 mss:1448 pmtu:1500 rcvmss:536 advmss:1448 cwnd:224 ssthresh:139 bytes_acked:33986009 segs_out:24349 segs_in:11527 data_segs_out:24334 send 9.5Mbps lastrcv:28680 pacing_rate 11.4Mbps delivery_rate 9.5Mbps busy:28680ms unacked:223 retrans:0/640 reordering:6 rcv_space:14480 rcv_ssthresh:42242 notsent:4965192 minrtt:21.324
1619698735.106113, 	 reno wscale:8,9 rto:472 rtt:271.9/0.895 mss:1448 pmtu:1500 rcvmss:536 advmss:1448 cwnd:224 ssthresh:139 bytes_acked:34022209 segs_out:24374 segs_in:11539 data_segs_out:24359 send 9.5Mbps lastrcv:28712 pacing_rate 11.5Mbps delivery_rate 9.5Mbps busy:28712ms unacked:223 retrans:0/640 reordering:6 rcv_space:14480 rcv_ssthresh:42242 notsent:4928992 minrtt:21.324
1619698735.134811, 	 reno wscale:8,9 rto:472 rtt:271.409/0.511 mss:1448 pmtu:1500 rcvmss:536 advmss:1448 cwnd:225 ssthresh:139 bytes_acked:34056961 segs_out:24400 segs_in:11551 data_segs_out:24385 send 9.6Mbps lastrcv:28740 pacing_rate 11.5Mbps delivery_rate 9.5Mbps busy:28740ms unacked:225 retrans:0/640 reordering:6 rcv_space:14480 rcv_ssthresh:42242 notsent:4891344 minrtt:21.324
1619698735.164355, 	 reno wscale:8,9 rto:476 rtt:272.347/0.948 mss:1448 pmtu:1500 rcvmss:536 advmss:1448 cwnd:225 ssthresh:139 bytes_acked:34090265 segs_out:24423 segs_in:11562 data_segs_out:24408 send 9.6Mbps lastrcv:28768 pacing_rate 11.5Mbps delivery_rate 9.5Mbps busy:28768ms unacked:225 retrans:0/640 reordering:6 rcv_space:14480 rcv_ssthresh:42242 notsent:4858040 minrtt:21.324
1619698735.192515, 	 reno wscale:8,9 rto:476 rtt:272.826/0.808 mss:1448 pmtu:1500 rcvmss:536 advmss:1448 cwnd:225 ssthresh:139 bytes_acked:34122121 segs_out:24445 segs_in:11573 data_segs_out:24430 send 9.6Mbps lastrcv:28796 pacing_rate 11.5Mbps delivery_rate 9.4Mbps busy:28796ms unacked:225 retrans:0/640 reordering:6 rcv_space:14480 rcv_ssthresh:42242 notsent:4826184 minrtt:21.324
1619698735.221838, 	 reno wscale:8,9 rto:476 rtt:273.865/0.58 mss:1448 pmtu:1500 rcvmss:536 advmss:1448 cwnd:225 ssthresh:139 bytes_acked:34155425 segs_out:24468 segs_in:11584 data_segs_out:24453 send 9.5Mbps lastsnd:4 lastrcv:28828 lastack:4 pacing_rate 11.4Mbps delivery_rate 9.4Mbps busy:28828ms unacked:225 retrans:0/640 reordering:6 rcv_space:14480 rcv_ssthresh:42242 notsent:4792880 minrtt:21.324
1619698735.252428, 	 reno wscale:8,9 rto:476 rtt:273.472/0.804 mss:1448 pmtu:1500 rcvmss:536 advmss:1448 cwnd:225 ssthresh:139 bytes_acked:34190177 segs_out:24492 segs_in:11595 data_segs_out:24477 send 9.5Mbps lastsnd:4 lastrcv:28856 lastack:4 pacing_rate 11.4Mbps delivery_rate 9.5Mbps busy:28856ms unacked:225 retrans:0/640 reordering:6 rcv_space:14480 rcv_ssthresh:42242 notsent:4758128 minrtt:21.324
1619698735.280494, 	 reno wscale:8,9 rto:476 rtt:272.281/0.961 mss:1448 pmtu:1500 rcvmss:536 advmss:1448 cwnd:225 ssthresh:139 bytes_acked:34226377 segs_out:24518 segs_in:11607 data_segs_out:24502 send 9.6Mbps lastrcv:28884 pacing_rate 11.5Mbps delivery_rate 9.4Mbps busy:28884ms unacked:225 retrans:0/640 reordering:6 rcv_space:14480 rcv_ssthresh:42242 notsent:4721928 minrtt:21.324
1619698735.308718, 	 reno wscale:8,9 rto:472 rtt:271.955/0.696 mss:1448 pmtu:1500 rcvmss:536 advmss:1448 cwnd:225 ssthresh:139 bytes_acked:34265473 segs_out:24545 segs_in:11620 data_segs_out:24529 send 9.6Mbps lastrcv:28916 pacing_rate 11.5Mbps delivery_rate 9.5Mbps busy:28916ms unacked:225 retrans:0/640 reordering:6 rcv_space:14480 rcv_ssthresh:42242 notsent:4682832 minrtt:21.324
1619698735.341096, 	 reno wscale:8,9 rto:472 rtt:271.731/0.738 mss:1448 pmtu:1500 rcvmss:536 advmss:1448 cwnd:225 ssthresh:139 bytes_acked:34311809 segs_out:24577 segs_in:11635 data_segs_out:24561 send 9.6Mbps lastrcv:28956 pacing_rate 11.5Mbps delivery_rate 9.5Mbps busy:28956ms unacked:225 retrans:0/640 reordering:6 rcv_space:14480 rcv_ssthresh:42242 notsent:4636496 minrtt:21.324
1619698735.380665, 	 reno wscale:8,9 rto:472 rtt:271.909/0.768 mss:1448 pmtu:1500 rcvmss:536 advmss:1448 cwnd:225 ssthresh:139 bytes_acked:34350905 segs_out:24604 segs_in:11648 data_segs_out:24588 send 9.6Mbps lastrcv:28988 pacing_rate 11.5Mbps delivery_rate 9.5Mbps busy:28988ms unacked:225 retrans:0/640 reordering:6 rcv_space:14480 rcv_ssthresh:42242 notsent:4597400 minrtt:21.324
1619698735.413238, 	 reno wscale:8,9 rto:476 rtt:273.371/1.309 mss:1448 pmtu:1500 rcvmss:536 advmss:1448 cwnd:226 ssthresh:139 bytes_acked:34385657 segs_out:24629 segs_in:11660 data_segs_out:24613 send 9.6Mbps lastsnd:4 lastrcv:29020 lastack:4 pacing_rate 11.5Mbps delivery_rate 9.5Mbps busy:29020ms unacked:226 retrans:0/640 reordering:6 rcv_space:14480 rcv_ssthresh:42242 notsent:4561200 minrtt:21.324
1619698735.441470, 	 reno wscale:8,9 rto:476 rtt:274.174/1.925 mss:1448 pmtu:1500 rcvmss:536 advmss:1448 cwnd:226 ssthresh:139 bytes_acked:34416065 segs_out:24649 segs_in:11669 data_segs_out:24633 send 9.5Mbps lastsnd:4 lastrcv:29044 lastack:4 pacing_rate 11.5Mbps delivery_rate 9.6Mbps busy:29044ms unacked:225 retrans:0/640 reordering:6 rcv_space:14480 rcv_ssthresh:42242 notsent:4532240 minrtt:21.324
1619698735.468365, 	 reno wscale:8,9 rto:476 rtt:273.883/0.93 mss:1448 pmtu:1500 rcvmss:536 advmss:1448 cwnd:226 ssthresh:139 bytes_acked:34450817 segs_out:24674 segs_in:11680 data_segs_out:24658 send 9.6Mbps lastrcv:29072 pacing_rate 11.5Mbps delivery_rate 9.5Mbps busy:29072ms unacked:226 retrans:0/640 reordering:6 rcv_space:14480 rcv_ssthresh:42242 notsent:4496040 minrtt:21.324
1619698735.497720, 	 reno wscale:8,9 rto:476 rtt:273.712/1.057 mss:1448 pmtu:1500 rcvmss:536 advmss:1448 cwnd:226 ssthresh:139 bytes_acked:34487017 segs_out:24698 segs_in:11690 data_segs_out:24682 send 9.6Mbps lastrcv:29104 pacing_rate 11.5Mbps delivery_rate 9.5Mbps busy:29104ms unacked:225 retrans:0/640 reordering:6 rcv_space:14480 rcv_ssthresh:42242 notsent:4461288 minrtt:21.324
1619698735.525966, 	 reno wscale:8,9 rto:476 rtt:272.893/0.579 mss:1448 pmtu:1500 rcvmss:536 advmss:1448 cwnd:226 ssthresh:139 bytes_acked:34515977 segs_out:24719 segs_in:11700 data_segs_out:24703 send 9.6Mbps lastrcv:29128 pacing_rate 11.5Mbps delivery_rate 9.6Mbps busy:29128ms unacked:226 retrans:0/640 reordering:6 rcv_space:14480 rcv_ssthresh:42242 notsent:4430880 minrtt:21.324
1619698735.553200, 	 reno wscale:8,9 rto:476 rtt:273.032/0.401 mss:1448 pmtu:1500 rcvmss:536 advmss:1448 cwnd:226 ssthresh:139 bytes_acked:34555073 segs_out:24745 segs_in:11713 data_segs_out:24729 send 9.6Mbps lastrcv:29160 pacing_rate 11.5Mbps delivery_rate 9.6Mbps busy:29160ms unacked:225 retrans:0/640 reordering:6 rcv_space:14480 rcv_ssthresh:42242 notsent:4393232 minrtt:21.324
1619698735.584748, 	 reno wscale:8,9 rto:476 rtt:273.915/1.098 mss:1448 pmtu:1500 rcvmss:536 advmss:1448 cwnd:226 ssthresh:139 bytes_acked:34591273 segs_out:24770 segs_in:11724 data_segs_out:24754 send 9.6Mbps lastrcv:29188 pacing_rate 11.5Mbps delivery_rate 9.5Mbps busy:29188ms unacked:225 retrans:0/640 reordering:6 rcv_space:14480 rcv_ssthresh:42242 notsent:4357032 minrtt:21.324
1619698735.614785, 	 reno wscale:8,9 rto:476 rtt:272.789/0.523 mss:1448 pmtu:1500 rcvmss:536 advmss:1448 cwnd:226 ssthresh:139 bytes_acked:34623129 segs_out:24792 segs_in:11735 data_segs_out:24776 send 9.6Mbps lastsnd:4 lastrcv:29220 lastack:4 pacing_rate 11.5Mbps delivery_rate 9.6Mbps busy:29220ms unacked:225 retrans:0/640 reordering:6 rcv_space:14480 rcv_ssthresh:42242 notsent:4325176 minrtt:21.324
1619698735.644302, 	 reno wscale:8,9 rto:476 rtt:273.565/1.011 mss:1448 pmtu:1500 rcvmss:536 advmss:1448 cwnd:226 ssthresh:139 bytes_acked:34659329 segs_out:24817 segs_in:11746 data_segs_out:24801 send 9.6Mbps lastrcv:29248 pacing_rate 11.5Mbps delivery_rate 9.5Mbps busy:29248ms unacked:225 retrans:0/640 reordering:6 rcv_space:14480 rcv_ssthresh:42242 notsent:4288976 minrtt:21.324
1619698735.673254, 	 reno wscale:8,9 rto:476 rtt:273.986/0.446 mss:1448 pmtu:1500 rcvmss:536 advmss:1448 cwnd:227 ssthresh:139 bytes_acked:34696977 segs_out:24845 segs_in:11759 data_segs_out:24829 send 9.6Mbps lastrcv:29280 pacing_rate 11.5Mbps delivery_rate 9.5Mbps busy:29280ms unacked:227 retrans:0/640 reordering:6 rcv_space:14480 rcv_ssthresh:42242 notsent:4248432 minrtt:21.324
1619698735.702974, 	 reno wscale:8,9 rto:476 rtt:273.688/1.526 mss:1448 pmtu:1500 rcvmss:536 advmss:1448 cwnd:227 ssthresh:139 bytes_acked:34730281 segs_out:24868 segs_in:11770 data_segs_out:24852 send 9.6Mbps lastrcv:29308 pacing_rate 11.5Mbps delivery_rate 9.5Mbps busy:29308ms unacked:227 retrans:0/640 reordering:6 rcv_space:14480 rcv_ssthresh:42242 notsent:4215128 minrtt:21.324
1619698735.732089, 	 reno wscale:8,9 rto:476 rtt:272.741/1.069 mss:1448 pmtu:1500 rcvmss:536 advmss:1448 cwnd:227 ssthresh:139 bytes_acked:34762137 segs_out:24890 segs_in:11781 data_segs_out:24874 send 9.6Mbps lastsnd:4 lastrcv:29336 lastack:4 pacing_rate 11.6Mbps delivery_rate 9.5Mbps busy:29336ms unacked:227 retrans:0/640 reordering:6 rcv_space:14480 rcv_ssthresh:42242 notsent:4183272 minrtt:21.324
1619698735.760032, 	 reno wscale:8,9 rto:476 rtt:272.71/1.262 mss:1448 pmtu:1500 rcvmss:536 advmss:1448 cwnd:227 ssthresh:139 bytes_acked:34798337 segs_out:24915 segs_in:11793 data_segs_out:24899 send 9.6Mbps lastrcv:29364 pacing_rate 11.6Mbps delivery_rate 9.5Mbps busy:29364ms unacked:227 retrans:0/640 reordering:6 rcv_space:14480 rcv_ssthresh:42242 notsent:4147072 minrtt:21.324
1619698735.788532, 	 reno wscale:8,9 rto:476 rtt:273.104/0.99 mss:1448 pmtu:1500 rcvmss:536 advmss:1448 cwnd:227 ssthresh:139 bytes_acked:34833089 segs_out:24939 segs_in:11805 data_segs_out:24923 send 9.6Mbps lastrcv:29392 pacing_rate 11.6Mbps delivery_rate 9.5Mbps busy:29392ms unacked:227 retrans:0/640 reordering:6 rcv_space:14480 rcv_ssthresh:42242 notsent:4112320 minrtt:21.324
1619698735.815929, 	 reno wscale:8,9 rto:476 rtt:273.817/1.022 mss:1448 pmtu:1500 rcvmss:536 advmss:1448 cwnd:227 ssthresh:139 bytes_acked:34866393 segs_out:24962 segs_in:11816 data_segs_out:24946 send 9.6Mbps lastrcv:29420 pacing_rate 11.5Mbps delivery_rate 9.5Mbps busy:29420ms unacked:227 retrans:0/640 reordering:6 rcv_space:14480 rcv_ssthresh:42242 notsent:4079016 minrtt:21.324
1619698735.846280, 	 reno wscale:8,9 rto:476 rtt:273.647/1.356 mss:1448 pmtu:1500 rcvmss:536 advmss:1448 cwnd:227 ssthresh:139 bytes_acked:34901145 segs_out:24986 segs_in:11827 data_segs_out:24970 send 9.6Mbps lastsnd:4 lastrcv:29452 lastack:4 pacing_rate 11.5Mbps delivery_rate 9.5Mbps busy:29452ms unacked:227 retrans:0/640 reordering:6 rcv_space:14480 rcv_ssthresh:42242 notsent:4044264 minrtt:21.324
1619698735.873464, 	 reno wscale:8,9 rto:476 rtt:273.239/0.68 mss:1448 pmtu:1500 rcvmss:536 advmss:1448 cwnd:227 ssthresh:139 bytes_acked:34934449 segs_out:25009 segs_in:11838 data_segs_out:24993 send 9.6Mbps lastsnd:4 lastrcv:29480 lastack:4 pacing_rate 11.5Mbps delivery_rate 9.6Mbps busy:29480ms unacked:227 retrans:0/640 reordering:6 rcv_space:14480 rcv_ssthresh:42242 notsent:4010960 minrtt:21.324
1619698735.903778, 	 reno wscale:8,9 rto:476 rtt:273.083/1.043 mss:1448 pmtu:1500 rcvmss:536 advmss:1448 cwnd:227 ssthresh:139 bytes_acked:34969201 segs_out:25033 segs_in:11849 data_segs_out:25017 send 9.6Mbps lastrcv:29508 pacing_rate 11.6Mbps delivery_rate 9.5Mbps busy:29508ms unacked:227 retrans:0/640 reordering:6 rcv_space:14480 rcv_ssthresh:42242 notsent:3976208 minrtt:21.324
1619698735.932545, 	 reno wscale:8,9 rto:476 rtt:273.716/0.917 mss:1448 pmtu:1500 rcvmss:536 advmss:1448 cwnd:227 ssthresh:139 bytes_acked:35005401 segs_out:25058 segs_in:11860 data_segs_out:25042 send 9.6Mbps lastrcv:29536 pacing_rate 11.5Mbps delivery_rate 9.5Mbps busy:29536ms unacked:227 retrans:0/640 reordering:6 rcv_space:14480 rcv_ssthresh:42242 notsent:3940008 minrtt:21.324
1619698735.967100, 	 reno wscale:8,9 rto:476 rtt:275.151/0.891 mss:1448 pmtu:1500 rcvmss:536 advmss:1448 cwnd:228 ssthresh:139 bytes_acked:35053185 segs_out:25091 segs_in:11876 data_segs_out:25075 send 9.6Mbps lastsnd:4 lastrcv:29580 lastack:4 pacing_rate 11.5Mbps delivery_rate 9.6Mbps busy:29580ms unacked:227 retrans:0/640 reordering:6 rcv_space:14480 rcv_ssthresh:42242 notsent:3892224 minrtt:21.324
1619698736.005841, 	 reno wscale:8,9 rto:480 rtt:276.604/1.519 mss:1448 pmtu:1500 rcvmss:536 advmss:1448 cwnd:228 ssthresh:139 bytes_acked:35087937 segs_out:25115 segs_in:11888 data_segs_out:25099 send 9.5Mbps lastrcv:29608 pacing_rate 11.5Mbps delivery_rate 9.4Mbps busy:29608ms unacked:227 retrans:0/640 reordering:6 rcv_space:14480 rcv_ssthresh:42242 notsent:3857472 minrtt:21.324
1619698736.036378, 	 reno wscale:8,9 rto:480 rtt:277.463/0.985 mss:1448 pmtu:1500 rcvmss:536 advmss:1448 cwnd:228 ssthresh:139 bytes_acked:35127033 segs_out:25142 segs_in:11900 data_segs_out:25126 send 9.5Mbps lastrcv:29640 pacing_rate 11.4Mbps delivery_rate 9.5Mbps busy:29640ms unacked:227 retrans:0/640 reordering:6 rcv_space:14480 rcv_ssthresh:42242 notsent:3818376 minrtt:21.324
1619698736.065141, 	 reno wscale:8,9 rto:480 rtt:277.831/1.13 mss:1448 pmtu:1500 rcvmss:536 advmss:1448 cwnd:228 ssthresh:139 bytes_acked:35158889 segs_out:25164 segs_in:11910 data_segs_out:25148 send 9.5Mbps lastrcv:29668 pacing_rate 11.4Mbps delivery_rate 9.5Mbps busy:29668ms unacked:227 retrans:0/640 reordering:6 rcv_space:14480 rcv_ssthresh:42242 notsent:3786520 minrtt:21.324
1619698736.092660, 	 reno wscale:8,9 rto:480 rtt:277.233/0.486 mss:1448 pmtu:1500 rcvmss:536 advmss:1448 cwnd:228 ssthresh:139 bytes_acked:35195089 segs_out:25189 segs_in:11922 data_segs_out:25173 send 9.5Mbps lastrcv:29696 pacing_rate 11.4Mbps delivery_rate 9.5Mbps busy:29696ms unacked:227 retrans:0/640 reordering:6 rcv_space:14480 rcv_ssthresh:42242 notsent:3750320 minrtt:21.324
1619698736.120244, 	 reno wscale:8,9 rto:480 rtt:276.303/0.473 mss:1448 pmtu:1500 rcvmss:536 advmss:1448 cwnd:228 ssthresh:139 bytes_acked:35226945 segs_out:25211 segs_in:11933 data_segs_out:25195 send 9.6Mbps lastrcv:29724 pacing_rate 11.5Mbps delivery_rate 9.5Mbps busy:29724ms unacked:227 retrans:0/640 reordering:6 rcv_space:14480 rcv_ssthresh:42242 notsent:5868744 minrtt:21.324
1619698736.147717, 	 reno wscale:8,9 rto:480 rtt:277.121/0.611 mss:1448 pmtu:1500 rcvmss:536 advmss:1448 cwnd:228 ssthresh:139 bytes_acked:35257353 segs_out:25232 segs_in:11943 data_segs_out:25216 send 9.5Mbps lastsnd:4 lastrcv:29752 lastack:4 pacing_rate 11.4Mbps delivery_rate 9.5Mbps busy:29752ms unacked:227 retrans:0/640 reordering:6 rcv_space:14480 rcv_ssthresh:42242 notsent:5838336 minrtt:21.324
1619698736.174548, 	 reno wscale:8,9 rto:480 rtt:276.633/0.436 mss:1448 pmtu:1500 rcvmss:536 advmss:1448 cwnd:228 ssthresh:139 bytes_acked:35292105 segs_out:25256 segs_in:11955 data_segs_out:25240 send 9.5Mbps lastrcv:29780 lastack:4 pacing_rate 11.5Mbps delivery_rate 9.5Mbps busy:29780ms unacked:227 retrans:0/640 reordering:6 rcv_space:14480 rcv_ssthresh:42242 notsent:5803584 minrtt:21.324
1619698736.204405, 	 reno wscale:8,9 rto:480 rtt:278.014/1.159 mss:1448 pmtu:1500 rcvmss:536 advmss:1448 cwnd:228 ssthresh:139 bytes_acked:35328305 segs_out:25281 segs_in:11966 data_segs_out:25265 send 9.5Mbps lastrcv:29812 pacing_rate 11.4Mbps delivery_rate 9.4Mbps busy:29812ms unacked:227 retrans:0/640 reordering:6 rcv_space:14480 rcv_ssthresh:42242 notsent:5767384 minrtt:21.324
1619698736.238909, 	 reno wscale:8,9 rto:480 rtt:278.564/2.07 mss:1448 pmtu:1500 rcvmss:536 advmss:1448 cwnd:229 ssthresh:139 bytes_acked:35367401 segs_out:25310 segs_in:11979 data_segs_out:25294 send 9.5Mbps lastrcv:29844 pacing_rate 11.4Mbps delivery_rate 9.5Mbps busy:29844ms unacked:229 retrans:0/640 reordering:6 rcv_space:14480 rcv_ssthresh:42242 notsent:5725392 minrtt:21.324
1619698736.269574, 	 reno wscale:8,9 rto:480 rtt:278.355/1.409 mss:1448 pmtu:1500 rcvmss:536 advmss:1448 cwnd:229 ssthresh:139 bytes_acked:35402153 segs_out:25334 segs_in:11990 data_segs_out:25318 send 9.5Mbps lastrcv:29872 pacing_rate 11.4Mbps delivery_rate 9.5Mbps busy:29872ms unacked:229 retrans:0/640 reordering:6 rcv_space:14480 rcv_ssthresh:42242 notsent:5690640 minrtt:21.324
1619698736.297661, 	 reno wscale:8,9 rto:480 rtt:277.306/1.184 mss:1448 pmtu:1500 rcvmss:536 advmss:1448 cwnd:229 ssthresh:139 bytes_acked:35435457 segs_out:25357 segs_in:12001 data_segs_out:25341 send 9.6Mbps lastsnd:4 lastrcv:29904 lastack:4 pacing_rate 11.5Mbps delivery_rate 9.5Mbps busy:29904ms unacked:229 retrans:0/640 reordering:6 rcv_space:14480 rcv_ssthresh:42242 notsent:5657336 minrtt:21.324
1619698736.327049, 	 reno wscale:8,9 rto:480 rtt:276.496/1.325 mss:1448 pmtu:1500 rcvmss:536 advmss:1448 cwnd:229 ssthresh:139 bytes_acked:35473105 segs_out:25383 segs_in:12013 data_segs_out:25367 send 9.6Mbps lastrcv:29932 pacing_rate 11.5Mbps delivery_rate 9.4Mbps busy:29932ms unacked:229 retrans:0/640 reordering:6 rcv_space:14480 rcv_ssthresh:42242 notsent:5619688 minrtt:21.324
1619698736.355402, 	 reno wscale:8,9 rto:480 rtt:276.667/1.129 mss:1448 pmtu:1500 rcvmss:536 advmss:1448 cwnd:229 ssthresh:139 bytes_acked:35506409 segs_out:25406 segs_in:12024 data_segs_out:25390 send 9.6Mbps lastrcv:29960 pacing_rate 11.5Mbps delivery_rate 9.5Mbps busy:29960ms unacked:229 retrans:0/640 reordering:6 rcv_space:14480 rcv_ssthresh:42242 notsent:5586384 minrtt:21.324
