1619716969.745871, 	 reno rto:1000 mss:524 pmtu:1500 rcvmss:88 advmss:1460 cwnd:10 segs_out:1 lastsnd:31725300 lastrcv:31725300 lastack:31725300 unacked:1 rcv_ssthresh:42340
1619716981.144226, 	 reno wscale:8,9 rto:312 rtt:110.539/0.61 mss:1448 pmtu:1500 rcvmss:536 advmss:1448 cwnd:93 ssthresh:55 bytes_acked:13451921 segs_out:9644 segs_in:4734 data_segs_out:9639 send 9.7Mbps lastrcv:11380 pacing_rate 11.7Mbps delivery_rate 9.4Mbps busy:11380ms unacked:92 retrans:0/257 reordering:6 rcv_space:14480 rcv_ssthresh:42242 notsent:2497800 minrtt:22.032
1619716981.174085, 	 reno wscale:8,9 rto:312 rtt:111.168/0.793 mss:1448 pmtu:1500 rcvmss:536 advmss:1448 cwnd:93 ssthresh:55 bytes_acked:13488121 segs_out:9669 segs_in:4746 data_segs_out:9664 send 9.7Mbps lastsnd:4 lastrcv:11412 lastack:4 pacing_rate 11.6Mbps delivery_rate 9.4Mbps busy:11412ms unacked:92 retrans:0/257 reordering:6 rcv_space:14480 rcv_ssthresh:42242 notsent:2526760 minrtt:22.032
1619716981.204219, 	 reno wscale:8,9 rto:312 rtt:111.34/0.501 mss:1448 pmtu:1500 rcvmss:536 advmss:1448 cwnd:94 ssthresh:55 bytes_acked:13528665 segs_out:9699 segs_in:4760 data_segs_out:9694 send 9.8Mbps lastrcv:11444 pacing_rate 11.7Mbps delivery_rate 9.5Mbps busy:11444ms unacked:94 retrans:0/257 reordering:6 rcv_space:14480 rcv_ssthresh:42242 notsent:2483320 minrtt:22.032
1619716981.241154, 	 reno wscale:8,9 rto:316 rtt:113.438/1.223 mss:1448 pmtu:1500 rcvmss:536 advmss:1448 cwnd:94 ssthresh:55 bytes_acked:13564865 segs_out:9724 segs_in:4772 data_segs_out:9719 send 9.6Mbps lastrcv:11476 pacing_rate 11.5Mbps delivery_rate 9.4Mbps busy:11476ms unacked:94 retrans:0/257 reordering:6 rcv_space:14480 rcv_ssthresh:42242 notsent:2512280 minrtt:22.032
1619716981.273221, 	 reno wscale:8,9 rto:316 rtt:113.556/0.743 mss:1448 pmtu:1500 rcvmss:536 advmss:1448 cwnd:94 ssthresh:55 bytes_acked:13605409 segs_out:9751 segs_in:4786 data_segs_out:9746 send 9.6Mbps lastrcv:11512 pacing_rate 11.5Mbps delivery_rate 9.5Mbps busy:11512ms unacked:93 retrans:0/257 reordering:6 rcv_space:14480 rcv_ssthresh:42242 notsent:2473184 minrtt:22.032
1619716981.301164, 	 reno wscale:8,9 rto:316 rtt:113.635/0.406 mss:1448 pmtu:1500 rcvmss:536 advmss:1448 cwnd:94 ssthresh:55 bytes_acked:13638713 segs_out:9775 segs_in:4797 data_segs_out:9770 send 9.6Mbps lastsnd:4 lastrcv:11540 lastack:4 pacing_rate 11.5Mbps delivery_rate 9.4Mbps busy:11540ms unacked:94 retrans:0/257 reordering:6 rcv_space:14480 rcv_ssthresh:42242 notsent:2503592 minrtt:22.032
1619716981.336187, 	 reno wscale:8,9 rto:316 rtt:115.822/1.625 mss:1448 pmtu:1500 rcvmss:536 advmss:1448 cwnd:95 ssthresh:55 bytes_acked:13683601 segs_out:9807 segs_in:4811 data_segs_out:9802 send 9.5Mbps lastsnd:4 lastrcv:11580 lastack:4 pacing_rate 11.4Mbps delivery_rate 9.3Mbps busy:11580ms unacked:95 retrans:0/257 reordering:6 rcv_space:14480 rcv_ssthresh:42242 notsent:2522416 minrtt:22.032
1619716981.378525, 	 reno wscale:8,9 rto:316 rtt:115.201/0.494 mss:1448 pmtu:1500 rcvmss:536 advmss:1448 cwnd:95 ssthresh:55 bytes_acked:13732833 segs_out:9841 segs_in:4828 data_segs_out:9836 send 9.6Mbps lastrcv:11620 pacing_rate 11.5Mbps delivery_rate 9.5Mbps busy:11620ms unacked:95 retrans:0/257 reordering:6 rcv_space:14480 rcv_ssthresh:42242 notsent:2473184 minrtt:22.032
1619716981.410190, 	 reno wscale:8,9 rto:316 rtt:115.29/0.547 mss:1448 pmtu:1500 rcvmss:536 advmss:1448 cwnd:95 ssthresh:55 bytes_acked:13769033 segs_out:9866 segs_in:4840 data_segs_out:9861 send 9.5Mbps lastrcv:11648 pacing_rate 11.5Mbps delivery_rate 9.4Mbps busy:11648ms unacked:95 retrans:0/257 reordering:6 rcv_space:14480 rcv_ssthresh:42242 notsent:2502144 minrtt:22.032
1619716981.442683, 	 reno wscale:8,9 rto:316 rtt:115.882/2.009 mss:1448 pmtu:1500 rcvmss:536 advmss:1448 cwnd:96 ssthresh:55 bytes_acked:13805233 segs_out:9892 segs_in:4850 data_segs_out:9887 send 9.6Mbps lastrcv:11680 pacing_rate 11.5Mbps delivery_rate 9.3Mbps busy:11680ms unacked:96 retrans:0/257 reordering:6 rcv_space:14480 rcv_ssthresh:42242 notsent:2464496 minrtt:22.032
1619716981.474292, 	 reno wscale:8,9 rto:316 rtt:115.82/0.873 mss:1448 pmtu:1500 rcvmss:536 advmss:1448 cwnd:96 ssthresh:55 bytes_acked:13844329 segs_out:9918 segs_in:4863 data_segs_out:9913 send 9.6Mbps lastrcv:11712 pacing_rate 11.5Mbps delivery_rate 9.4Mbps busy:11712ms unacked:95 retrans:0/257 reordering:6 rcv_space:14480 rcv_ssthresh:42242 notsent:2492008 minrtt:22.032
1619716981.506713, 	 reno wscale:8,9 rto:316 rtt:115.677/0.679 mss:1448 pmtu:1500 rcvmss:536 advmss:1448 cwnd:96 ssthresh:55 bytes_acked:13879081 segs_out:9943 segs_in:4875 data_segs_out:9938 send 9.6Mbps lastsnd:4 lastrcv:11744 lastack:4 pacing_rate 11.5Mbps delivery_rate 9.6Mbps busy:11744ms unacked:96 retrans:0/257 reordering:6 rcv_space:14480 rcv_ssthresh:42242 notsent:2455808 minrtt:22.032
1619716981.536552, 	 reno wscale:8,9 rto:316 rtt:115.943/0.829 mss:1448 pmtu:1500 rcvmss:536 advmss:1448 cwnd:96 ssthresh:55 bytes_acked:13915281 segs_out:9967 segs_in:4887 data_segs_out:9962 send 9.6Mbps lastrcv:11772 pacing_rate 11.5Mbps delivery_rate 9.5Mbps busy:11772ms unacked:95 retrans:0/257 reordering:6 rcv_space:14480 rcv_ssthresh:42242 notsent:2486216 minrtt:22.032
1619716981.566247, 	 reno wscale:8,9 rto:320 rtt:116.057/1.035 mss:1448 pmtu:1500 rcvmss:536 advmss:1448 cwnd:97 ssthresh:55 bytes_acked:13952929 segs_out:9995 segs_in:4899 data_segs_out:9990 send 9.7Mbps lastrcv:11804 pacing_rate 11.6Mbps delivery_rate 9.6Mbps busy:11804ms unacked:97 retrans:0/257 reordering:6 rcv_space:14480 rcv_ssthresh:42242 notsent:2510832 minrtt:22.032
1619716981.595881, 	 reno wscale:8,9 rto:320 rtt:116.373/0.698 mss:1448 pmtu:1500 rcvmss:536 advmss:1448 cwnd:97 ssthresh:55 bytes_acked:13984785 segs_out:10017 segs_in:4909 data_segs_out:10012 send 9.7Mbps lastrcv:11832 pacing_rate 11.6Mbps delivery_rate 9.4Mbps busy:11832ms unacked:97 retrans:0/257 reordering:6 rcv_space:14480 rcv_ssthresh:42242 notsent:2478976 minrtt:22.032
1619716981.623208, 	 reno wscale:8,9 rto:320 rtt:118.228/1.484 mss:1448 pmtu:1500 rcvmss:536 advmss:1448 cwnd:97 ssthresh:55 bytes_acked:14015193 segs_out:10038 segs_in:4919 data_segs_out:10033 send 9.5Mbps lastrcv:11860 pacing_rate 11.4Mbps delivery_rate 9.3Mbps busy:11860ms unacked:97 retrans:0/257 reordering:6 rcv_space:14480 rcv_ssthresh:42242 notsent:2513728 minrtt:22.032
1619716981.653250, 	 reno wscale:8,9 rto:320 rtt:118.306/1.205 mss:1448 pmtu:1500 rcvmss:536 advmss:1448 cwnd:97 ssthresh:55 bytes_acked:14052841 segs_out:10064 segs_in:4931 data_segs_out:10059 send 9.5Mbps lastsnd:4 lastrcv:11892 lastack:4 pacing_rate 11.4Mbps delivery_rate 9.4Mbps busy:11892ms unacked:97 retrans:0/257 reordering:6 rcv_space:14480 rcv_ssthresh:42242 notsent:2476080 minrtt:22.032
1619716981.684726, 	 reno wscale:8,9 rto:320 rtt:118.716/0.838 mss:1448 pmtu:1500 rcvmss:536 advmss:1448 cwnd:98 ssthresh:55 bytes_acked:14089041 segs_out:10090 segs_in:4943 data_segs_out:10085 send 9.6Mbps lastrcv:11920 pacing_rate 11.5Mbps delivery_rate 9.3Mbps busy:11920ms unacked:98 retrans:0/257 reordering:6 rcv_space:14480 rcv_ssthresh:42242 notsent:2503592 minrtt:22.032
1619716981.713760, 	 reno wscale:8,9 rto:320 rtt:119.092/0.713 mss:1448 pmtu:1500 rcvmss:536 advmss:1448 cwnd:98 ssthresh:55 bytes_acked:14122345 segs_out:10113 segs_in:4954 data_segs_out:10108 send 9.5Mbps lastrcv:11948 pacing_rate 11.4Mbps delivery_rate 9.4Mbps busy:11948ms unacked:98 retrans:0/257 reordering:6 rcv_space:14480 rcv_ssthresh:42242 notsent:2470288 minrtt:22.032
1619716981.742319, 	 reno wscale:8,9 rto:320 rtt:118.226/0.563 mss:1448 pmtu:1500 rcvmss:536 advmss:1448 cwnd:98 ssthresh:55 bytes_acked:14161441 segs_out:10139 segs_in:4967 data_segs_out:10134 send 9.6Mbps lastsnd:4 lastrcv:11984 lastack:4 pacing_rate 11.5Mbps delivery_rate 9.5Mbps busy:11984ms unacked:97 retrans:0/257 reordering:6 rcv_space:14480 rcv_ssthresh:42242 notsent:2497800 minrtt:22.032
1619716981.775198, 	 reno wscale:8,9 rto:320 rtt:117.42/0.537 mss:1448 pmtu:1500 rcvmss:536 advmss:1448 cwnd:98 ssthresh:55 bytes_acked:14199089 segs_out:10166 segs_in:4980 data_segs_out:10161 send 9.7Mbps lastrcv:12012 pacing_rate 11.6Mbps delivery_rate 9.5Mbps busy:12012ms unacked:98 retrans:0/257 reordering:6 rcv_space:14480 rcv_ssthresh:42242 notsent:2458704 minrtt:22.032
1619716981.805781, 	 reno wscale:8,9 rto:320 rtt:117.792/1.074 mss:1448 pmtu:1500 rcvmss:536 advmss:1448 cwnd:99 ssthresh:55 bytes_acked:14236737 segs_out:10193 segs_in:4993 data_segs_out:10188 send 9.7Mbps lastrcv:12044 pacing_rate 11.7Mbps delivery_rate 9.5Mbps busy:12044ms unacked:99 retrans:0/257 reordering:6 rcv_space:14480 rcv_ssthresh:42242 notsent:2549928 minrtt:22.032
1619716981.836305, 	 reno wscale:8,9 rto:320 rtt:118.598/0.929 mss:1448 pmtu:1500 rcvmss:536 advmss:1448 cwnd:99 ssthresh:55 bytes_acked:14270041 segs_out:10215 segs_in:5004 data_segs_out:10210 send 9.7Mbps lastrcv:12072 pacing_rate 11.6Mbps delivery_rate 9.5Mbps busy:12072ms unacked:98 retrans:0/257 reordering:6 rcv_space:14480 rcv_ssthresh:42242 notsent:2518072 minrtt:22.032
1619716981.864779, 	 reno wscale:8,9 rto:320 rtt:117.573/0.836 mss:1448 pmtu:1500 rcvmss:536 advmss:1448 cwnd:99 ssthresh:55 bytes_acked:14304793 segs_out:10239 segs_in:5016 data_segs_out:10234 send 9.8Mbps lastrcv:12100 pacing_rate 11.7Mbps delivery_rate 9.5Mbps busy:12100ms unacked:98 retrans:0/257 reordering:6 rcv_space:14480 rcv_ssthresh:42242 notsent:2548480 minrtt:22.032
1619716981.891770, 	 reno wscale:8,9 rto:320 rtt:117.949/0.807 mss:1448 pmtu:1500 rcvmss:536 advmss:1448 cwnd:99 ssthresh:55 bytes_acked:14338097 segs_out:10262 segs_in:5027 data_segs_out:10257 send 9.7Mbps lastsnd:4 lastrcv:12132 lastack:4 pacing_rate 11.7Mbps delivery_rate 9.6Mbps busy:12132ms unacked:98 retrans:0/257 reordering:6 rcv_space:14480 rcv_ssthresh:42242 notsent:2515176 minrtt:22.032
1619716981.921772, 	 reno wscale:8,9 rto:320 rtt:118.961/1.006 mss:1448 pmtu:1500 rcvmss:536 advmss:1448 cwnd:100 ssthresh:55 bytes_acked:14371401 segs_out:10286 segs_in:5038 data_segs_out:10281 send 9.7Mbps lastsnd:4 lastrcv:12160 lastack:4 pacing_rate 11.7Mbps delivery_rate 9.5Mbps busy:12160ms unacked:99 retrans:0/257 reordering:6 rcv_space:14480 rcv_ssthresh:42242 notsent:2545584 minrtt:22.032
1619716981.952329, 	 reno wscale:8,9 rto:320 rtt:119.708/0.769 mss:1448 pmtu:1500 rcvmss:536 advmss:1448 cwnd:100 ssthresh:55 bytes_acked:14417737 segs_out:10319 segs_in:5054 data_segs_out:10314 send 9.7Mbps lastrcv:12196 pacing_rate 11.6Mbps delivery_rate 9.5Mbps busy:12196ms unacked:100 retrans:0/257 reordering:6 rcv_space:14480 rcv_ssthresh:42242 notsent:2497800 minrtt:22.032
1619716981.991834, 	 reno wscale:8,9 rto:320 rtt:119.504/0.924 mss:1448 pmtu:1500 rcvmss:536 advmss:1448 cwnd:100 ssthresh:55 bytes_acked:14459729 segs_out:10348 segs_in:5068 data_segs_out:10343 send 9.7Mbps lastrcv:12232 pacing_rate 11.6Mbps delivery_rate 9.6Mbps busy:12232ms unacked:100 retrans:0/257 reordering:6 rcv_space:14480 rcv_ssthresh:42242 notsent:2520968 minrtt:22.032
1619716982.027829, 	 reno wscale:8,9 rto:324 rtt:120.807/1.064 mss:1448 pmtu:1500 rcvmss:536 advmss:1448 cwnd:101 ssthresh:55 bytes_acked:14500273 segs_out:10376 segs_in:5081 data_segs_out:10371 send 9.7Mbps lastrcv:12264 pacing_rate 11.6Mbps delivery_rate 9.5Mbps busy:12264ms unacked:100 retrans:0/257 reordering:6 rcv_space:14480 rcv_ssthresh:42242 notsent:2480424 minrtt:22.032
1619716982.056393, 	 reno wscale:8,9 rto:324 rtt:120.188/0.882 mss:1448 pmtu:1500 rcvmss:536 advmss:1448 cwnd:101 ssthresh:55 bytes_acked:14536473 segs_out:10401 segs_in:5093 data_segs_out:10396 send 9.7Mbps lastrcv:12296 pacing_rate 11.7Mbps delivery_rate 9.7Mbps busy:12296ms unacked:100 retrans:0/257 reordering:6 rcv_space:14480 rcv_ssthresh:42242 notsent:2509384 minrtt:22.032
1619716982.087793, 	 reno wscale:8,9 rto:324 rtt:121.504/0.906 mss:1448 pmtu:1500 rcvmss:536 advmss:1448 cwnd:101 ssthresh:55 bytes_acked:14571225 segs_out:10426 segs_in:5104 data_segs_out:10421 send 9.6Mbps lastsnd:4 lastrcv:12328 lastack:4 pacing_rate 11.6Mbps delivery_rate 9.5Mbps busy:12328ms unacked:101 retrans:0/257 reordering:6 rcv_space:14480 rcv_ssthresh:42242 notsent:2538344 minrtt:22.032
1619716982.118324, 	 reno wscale:8,9 rto:324 rtt:121.385/0.654 mss:1448 pmtu:1500 rcvmss:536 advmss:1448 cwnd:101 ssthresh:55 bytes_acked:14607425 segs_out:10450 segs_in:5116 data_segs_out:10445 send 9.6Mbps lastsnd:4 lastrcv:12356 lastack:4 pacing_rate 11.6Mbps delivery_rate 9.6Mbps busy:12356ms unacked:100 retrans:0/257 reordering:6 rcv_space:14480 rcv_ssthresh:42242 notsent:2503592 minrtt:22.032
1619716982.146331, 	 reno wscale:8,9 rto:324 rtt:120.822/0.778 mss:1448 pmtu:1500 rcvmss:536 advmss:1448 cwnd:102 ssthresh:55 bytes_acked:14642177 segs_out:10475 segs_in:5128 data_segs_out:10470 send 9.8Mbps lastrcv:12384 pacing_rate 11.7Mbps delivery_rate 9.5Mbps busy:12384ms unacked:101 retrans:0/257 reordering:6 rcv_space:14480 rcv_ssthresh:42242 notsent:2532552 minrtt:22.032
1619716982.177304, 	 reno wscale:8,9 rto:324 rtt:121.589/0.598 mss:1448 pmtu:1500 rcvmss:536 advmss:1448 cwnd:102 ssthresh:55 bytes_acked:14675481 segs_out:10499 segs_in:5139 data_segs_out:10494 send 9.7Mbps lastrcv:12412 pacing_rate 11.7Mbps delivery_rate 9.6Mbps busy:12412ms unacked:102 retrans:0/257 reordering:6 rcv_space:14480 rcv_ssthresh:42242 notsent:2497800 minrtt:22.032
1619716982.206847, 	 reno wscale:8,9 rto:324 rtt:120.895/0.937 mss:1448 pmtu:1500 rcvmss:536 advmss:1448 cwnd:102 ssthresh:55 bytes_acked:14713129 segs_out:10525 segs_in:5152 data_segs_out:10520 send 9.8Mbps lastrcv:12444 pacing_rate 11.7Mbps delivery_rate 9.5Mbps busy:12444ms unacked:102 retrans:0/257 reordering:6 rcv_space:14480 rcv_ssthresh:42242 notsent:2525312 minrtt:22.032
1619716982.234316, 	 reno wscale:8,9 rto:324 rtt:120.937/0.67 mss:1448 pmtu:1500 rcvmss:536 advmss:1448 cwnd:102 ssthresh:55 bytes_acked:14749329 segs_out:10549 segs_in:5164 data_segs_out:10544 send 9.8Mbps lastrcv:12472 pacing_rate 11.7Mbps delivery_rate 9.5Mbps busy:12472ms unacked:101 retrans:0/257 reordering:6 rcv_space:14480 rcv_ssthresh:42242 notsent:2490560 minrtt:22.032
1619716982.266902, 	 reno wscale:8,9 rto:324 rtt:122.074/0.727 mss:1448 pmtu:1500 rcvmss:536 advmss:1448 cwnd:103 ssthresh:55 bytes_acked:14788425 segs_out:10578 segs_in:5177 data_segs_out:10573 send 9.8Mbps lastrcv:12508 pacing_rate 11.7Mbps delivery_rate 9.6Mbps busy:12508ms unacked:103 retrans:0/257 reordering:6 rcv_space:14480 rcv_ssthresh:42242 notsent:2513728 minrtt:22.032
1619716982.299908, 	 reno wscale:8,9 rto:328 rtt:124.074/1.362 mss:1448 pmtu:1500 rcvmss:536 advmss:1448 cwnd:103 ssthresh:55 bytes_acked:14826073 segs_out:10604 segs_in:5189 data_segs_out:10599 send 9.6Mbps lastrcv:12540 pacing_rate 11.5Mbps delivery_rate 9.5Mbps busy:12540ms unacked:103 retrans:0/257 reordering:6 rcv_space:14480 rcv_ssthresh:42242 notsent:2476080 minrtt:22.032
1619716982.332416, 	 reno wscale:8,9 rto:324 rtt:123.747/0.957 mss:1448 pmtu:1500 rcvmss:536 advmss:1448 cwnd:103 ssthresh:55 bytes_acked:14869513 segs_out:10634 segs_in:5203 data_segs_out:10629 send 9.6Mbps lastrcv:12576 pacing_rate 11.6Mbps delivery_rate 9.5Mbps busy:12576ms unacked:103 retrans:0/257 reordering:6 rcv_space:14480 rcv_ssthresh:42242 notsent:2497800 minrtt:22.032
1619716982.370420, 	 reno wscale:8,9 rto:324 rtt:122.977/1.029 mss:1448 pmtu:1500 rcvmss:536 advmss:1448 cwnd:103 ssthresh:55 bytes_acked:14912953 segs_out:10663 segs_in:5217 data_segs_out:10658 send 9.7Mbps lastrcv:12612 pacing_rate 11.6Mbps delivery_rate 9.5Mbps busy:12612ms unacked:102 retrans:0/257 reordering:6 rcv_space:14480 rcv_ssthresh:42242 notsent:2520968 minrtt:22.032
1619716982.409439, 	 reno wscale:8,9 rto:328 rtt:125.12/1.309 mss:1448 pmtu:1500 rcvmss:536 advmss:1448 cwnd:104 ssthresh:55 bytes_acked:14954945 segs_out:10694 segs_in:5230 data_segs_out:10689 send 9.6Mbps lastrcv:12648 pacing_rate 11.6Mbps delivery_rate 9.5Mbps busy:12648ms unacked:104 retrans:0/257 reordering:6 rcv_space:14480 rcv_ssthresh:42242 notsent:2476080 minrtt:22.032
1619716982.440471, 	 reno wscale:8,9 rto:328 rtt:125.374/0.608 mss:1448 pmtu:1500 rcvmss:536 advmss:1448 cwnd:104 ssthresh:55 bytes_acked:14992593 segs_out:10721 segs_in:5243 data_segs_out:10715 send 9.6Mbps lastrcv:12680 pacing_rate 11.5Mbps delivery_rate 9.5Mbps busy:12680ms unacked:104 retrans:0/257 reordering:6 rcv_space:14480 rcv_ssthresh:42242 notsent:2503592 minrtt:22.032
1619716982.469817, 	 reno wscale:8,9 rto:328 rtt:125.191/0.676 mss:1448 pmtu:1500 rcvmss:536 advmss:1448 cwnd:104 ssthresh:55 bytes_acked:15027345 segs_out:10744 segs_in:5254 data_segs_out:10738 send 9.6Mbps lastrcv:12708 pacing_rate 11.5Mbps delivery_rate 9.5Mbps busy:12708ms unacked:103 retrans:0/257 reordering:6 rcv_space:14480 rcv_ssthresh:42242 notsent:2470288 minrtt:22.032
1619716982.501365, 	 reno wscale:8,9 rto:328 rtt:124.427/0.97 mss:1448 pmtu:1500 rcvmss:536 advmss:1448 cwnd:104 ssthresh:55 bytes_acked:15066441 segs_out:10772 segs_in:5267 data_segs_out:10766 send 9.7Mbps lastrcv:12740 pacing_rate 11.6Mbps delivery_rate 9.6Mbps busy:12740ms unacked:104 retrans:0/257 reordering:6 rcv_space:14480 rcv_ssthresh:42242 notsent:2494904 minrtt:22.032
1619716982.532627, 	 reno wscale:8,9 rto:328 rtt:124.789/0.477 mss:1448 pmtu:1500 rcvmss:536 advmss:1448 cwnd:105 ssthresh:55 bytes_acked:15104089 segs_out:10799 segs_in:5280 data_segs_out:10793 send 9.7Mbps lastrcv:12772 pacing_rate 11.7Mbps delivery_rate 9.5Mbps busy:12772ms unacked:105 retrans:0/257 reordering:6 rcv_space:14480 rcv_ssthresh:42242 notsent:2455808 minrtt:22.032
1619716982.566146, 	 reno wscale:8,9 rto:328 rtt:125.956/0.612 mss:1448 pmtu:1500 rcvmss:536 advmss:1448 cwnd:105 ssthresh:55 bytes_acked:15148977 segs_out:10830 segs_in:5294 data_segs_out:10824 send 9.7Mbps lastrcv:12808 pacing_rate 11.6Mbps delivery_rate 9.6Mbps busy:12808ms unacked:105 retrans:0/257 reordering:6 rcv_space:14480 rcv_ssthresh:42242 notsent:2476080 minrtt:22.032
1619716982.604156, 	 reno wscale:8,9 rto:328 rtt:125.296/0.612 mss:1448 pmtu:1500 rcvmss:536 advmss:1448 cwnd:105 ssthresh:55 bytes_acked:15185177 segs_out:10855 segs_in:5306 data_segs_out:10849 send 9.7Mbps lastrcv:12840 pacing_rate 11.6Mbps delivery_rate 9.4Mbps busy:12840ms unacked:105 retrans:0/257 reordering:6 rcv_space:14480 rcv_ssthresh:42242 notsent:2505040 minrtt:22.032
1619716982.631366, 	 reno wscale:8,9 rto:328 rtt:125.52/0.946 mss:1448 pmtu:1500 rcvmss:536 advmss:1448 cwnd:105 ssthresh:55 bytes_acked:15217033 segs_out:10877 segs_in:5317 data_segs_out:10871 send 9.7Mbps lastrcv:12868 pacing_rate 11.6Mbps delivery_rate 9.5Mbps busy:12868ms unacked:105 retrans:0/257 reordering:6 rcv_space:14480 rcv_ssthresh:42242 notsent:2473184 minrtt:22.032
1619716982.659399, 	 reno wscale:8,9 rto:328 rtt:126.864/1.135 mss:1448 pmtu:1500 rcvmss:536 advmss:1448 cwnd:106 ssthresh:55 bytes_acked:15250337 segs_out:10901 segs_in:5328 data_segs_out:10895 send 9.7Mbps lastrcv:12896 pacing_rate 11.6Mbps delivery_rate 9.5Mbps busy:12896ms unacked:106 retrans:0/257 reordering:6 rcv_space:14480 rcv_ssthresh:42242 notsent:2503592 minrtt:22.032
1619716982.685036, 	 reno wscale:8,9 rto:328 rtt:125.991/0.656 mss:1448 pmtu:1500 rcvmss:536 advmss:1448 cwnd:106 ssthresh:55 bytes_acked:15285089 segs_out:10924 segs_in:5339 data_segs_out:10918 send 9.7Mbps lastrcv:12924 pacing_rate 11.7Mbps delivery_rate 9.5Mbps busy:12924ms unacked:105 retrans:0/257 reordering:6 rcv_space:14480 rcv_ssthresh:42242 notsent:2470288 minrtt:22.032
1619716982.719426, 	 reno wscale:8,9 rto:328 rtt:127.694/1.113 mss:1448 pmtu:1500 rcvmss:536 advmss:1448 cwnd:106 ssthresh:55 bytes_acked:15327081 segs_out:10954 segs_in:5353 data_segs_out:10948 send 9.6Mbps lastrcv:12960 pacing_rate 11.5Mbps delivery_rate 9.5Mbps busy:12960ms unacked:106 retrans:0/257 reordering:6 rcv_space:14480 rcv_ssthresh:42242 notsent:2492008 minrtt:22.032
1619716982.750370, 	 reno wscale:8,9 rto:332 rtt:128.128/0.627 mss:1448 pmtu:1500 rcvmss:536 advmss:1448 cwnd:106 ssthresh:55 bytes_acked:15360385 segs_out:10977 segs_in:5364 data_segs_out:10971 send 9.6Mbps lastrcv:12988 pacing_rate 11.5Mbps delivery_rate 9.6Mbps busy:12988ms unacked:106 retrans:0/257 reordering:6 rcv_space:14480 rcv_ssthresh:42242 notsent:2458704 minrtt:22.032
1619716982.779445, 	 reno wscale:8,9 rto:332 rtt:128.154/0.95 mss:1448 pmtu:1500 rcvmss:536 advmss:1448 cwnd:107 ssthresh:55 bytes_acked:15398033 segs_out:11003 segs_in:5377 data_segs_out:10997 send 9.7Mbps lastrcv:13020 pacing_rate 11.6Mbps delivery_rate 9.5Mbps busy:13020ms unacked:106 retrans:0/257 reordering:6 rcv_space:14480 rcv_ssthresh:42242 notsent:2486216 minrtt:22.032
1619716982.813963, 	 reno wscale:8,9 rto:332 rtt:129.774/1.249 mss:1448 pmtu:1500 rcvmss:536 advmss:1448 cwnd:107 ssthresh:55 bytes_acked:15437129 segs_out:11030 segs_in:5389 data_segs_out:11024 send 9.6Mbps lastrcv:13052 pacing_rate 11.5Mbps delivery_rate 9.4Mbps busy:13052ms unacked:106 retrans:0/257 reordering:6 rcv_space:14480 rcv_ssthresh:42242 notsent:2447120 minrtt:22.032
1619716982.844022, 	 reno wscale:8,9 rto:332 rtt:130.126/1.078 mss:1448 pmtu:1500 rcvmss:536 advmss:1448 cwnd:107 ssthresh:55 bytes_acked:15468985 segs_out:11053 segs_in:5400 data_segs_out:11047 send 9.5Mbps lastsnd:4 lastrcv:13084 lastack:4 pacing_rate 11.4Mbps delivery_rate 9.3Mbps busy:13084ms unacked:107 retrans:0/257 reordering:6 rcv_space:14480 rcv_ssthresh:42242 notsent:2478976 minrtt:22.032
1619716982.875586, 	 reno wscale:8,9 rto:332 rtt:131.883/1.291 mss:1448 pmtu:1500 rcvmss:536 advmss:1448 cwnd:107 ssthresh:55 bytes_acked:15502289 segs_out:11075 segs_in:5411 data_segs_out:11069 send 9.4Mbps lastrcv:13112 pacing_rate 11.3Mbps delivery_rate 9.3Mbps busy:13112ms unacked:106 retrans:0/257 reordering:6 rcv_space:14480 rcv_ssthresh:42242 notsent:2447120 minrtt:22.032
1619716982.905937, 	 reno wscale:8,9 rto:336 rtt:133.01/0.721 mss:1448 pmtu:1500 rcvmss:536 advmss:1448 cwnd:107 ssthresh:55 bytes_acked:15539937 segs_out:11102 segs_in:5424 data_segs_out:11096 send 9.3Mbps lastrcv:13144 pacing_rate 11.2Mbps delivery_rate 9.2Mbps busy:13144ms unacked:107 retrans:0/257 reordering:6 rcv_space:14480 rcv_ssthresh:42242 notsent:2473184 minrtt:22.032
1619716982.935967, 	 reno wscale:8,9 rto:336 rtt:133.69/1.118 mss:1448 pmtu:1500 rcvmss:536 advmss:1448 cwnd:108 ssthresh:55 bytes_acked:15576137 segs_out:11128 segs_in:5436 data_segs_out:11122 send 9.4Mbps lastrcv:13172 pacing_rate 11.2Mbps delivery_rate 9.3Mbps busy:13172ms unacked:108 retrans:0/257 reordering:6 rcv_space:14480 rcv_ssthresh:42242 notsent:2435536 minrtt:22.032
1619716982.964021, 	 reno wscale:8,9 rto:332 rtt:131.782/0.943 mss:1448 pmtu:1500 rcvmss:536 advmss:1448 cwnd:108 ssthresh:55 bytes_acked:15607993 segs_out:11149 segs_in:5446 data_segs_out:11143 send 9.5Mbps lastrcv:13200 pacing_rate 11.4Mbps delivery_rate 9.4Mbps busy:13200ms unacked:107 retrans:0/257 reordering:6 rcv_space:14480 rcv_ssthresh:42242 notsent:2470288 minrtt:22.032
